sample_id	genus	Surface	rela	highlight
CAR2_ita_i	Acidisarcina	carcass	1.056002728711051e-6	FALSE
CAR2_ita_i	Acidisoma	carcass	5.016012961377492e-6	FALSE
CAR2_ita_i	Acidithiobacillus	carcass	3.458408936528692e-5	FALSE
CAR2_ita_i	Acidobacterium	carcass	1.3200034108888136e-6	FALSE
CAR2_ita_i	Acidocella	carcass	2.9040075039553903e-6	FALSE
CAR2_ita_i	Acidothermus	carcass	3.168008186133153e-6	FALSE
CAR2_ita_i	Acidovorax	carcass	0.006761849472619037	FALSE
CAR2_ita_i	Acinetobacter	carcass	0.201349360286747	TRUE
CAR2_ita_i	Actibacterium	carcass	3.0096077768264953e-5	FALSE
CAR2_ita_i	Actimicrobium	carcass	3.643209414053126e-5	FALSE
CAR2_ita_i	Actinacidiphila	carcass	3.4848090047464686e-5	FALSE
CAR2_ita_i	Actinoallomurus	carcass	1.0032025922754984e-5	FALSE
CAR2_ita_i	Actinoalloteichus	carcass	1.9800051163332204e-5	FALSE
CAR2_ita_i	Actinobacillus	carcass	1.3147233972452585e-4	FALSE
CAR2_ita_i	Actinobaculum	carcass	3.6960095504886783e-6	FALSE
CAR2_ita_i	Actinocatenispora	carcass	1.3728035473243663e-5	FALSE
CAR2_ita_i	Actinokineospora	carcass	9.768025240577222e-6	FALSE
CAR2_ita_i	Actinomadura	carcass	6.890417804839608e-5	FALSE
CAR2_ita_i	Actinomarinicola	carcass	1.636804229502129e-5	FALSE
CAR2_ita_i	Actinomyces	carcass	2.1885656552536533e-4	FALSE
CAR2_ita_i	Actinomycetospora	carcass	1.0296026604932747e-5	FALSE
CAR2_ita_i	Actinoplanes	carcass	1.1114428719683812e-4	FALSE
CAR2_ita_i	Actinopolymorpha	carcass	8.448021829688408e-6	FALSE
CAR2_ita_i	Actinopolyspora	carcass	2.9040075039553903e-6	FALSE
CAR2_ita_i	Actinosynnema	carcass	8.184021147510644e-6	FALSE
CAR2_ita_i	Actinotalea	carcass	8.448021829688408e-6	FALSE
CAR2_ita_i	Actinotignum	carcass	3.5112090729642446e-5	FALSE
CAR2_ita_i	Actomonas	carcass	7.65601978315512e-6	FALSE
CAR2_ita_i	Acutalibacter	carcass	9.768025240577222e-6	FALSE
CAR2_ita_i	Acuticoccus	carcass	1.7160044341554576e-5	FALSE
CAR2_ita_i	Adhaeretor	carcass	2.9040075039553903e-6	FALSE
CAR2_ita_i	Adhaeribacter	carcass	8.184021147510644e-6	FALSE
CAR2_ita_i	Adlercreutzia	carcass	9.768025240577222e-6	FALSE
CAR2_ita_i	Advenella	carcass	3.9864103008842175e-5	FALSE
CAR2_ita_i	Aedoeadaptatus	carcass	8.712022511866171e-6	FALSE
CAR2_ita_i	Aegicerativicinus	carcass	1.0560027287110509e-5	FALSE
CAR2_ita_i	Aeoliella	carcass	3.168008186133153e-6	FALSE
CAR2_ita_i	Aequoribacter	carcass	7.920020465332882e-7	FALSE
CAR2_ita_i	Aequorivita	carcass	6.30961630404853e-5	FALSE
CAR2_ita_i	Aeribacillus	carcass	1.3992036155421426e-5	FALSE
CAR2_ita_i	Aerococcus	carcass	5.530814291624129e-4	FALSE
CAR2_ita_i	Aeromicrobium	carcass	1.3833635746114768e-4	FALSE
CAR2_ita_i	Aeromonas	carcass	0.030766111499632116	FALSE
CAR2_ita_i	Aerosticca	carcass	8.448021829688408e-6	FALSE
CAR2_ita_i	Aestuariibaculum	carcass	2.2440057985109832e-5	FALSE
CAR2_ita_i	Aestuariispira	carcass	4.752012279199729e-6	FALSE
CAR2_ita_i	Afipia	carcass	2.613606753559851e-5	FALSE
CAR2_ita_i	Agarilytica	carcass	3.6960095504886783e-6	FALSE
CAR2_ita_i	Agarivorans	carcass	2.3496060713820883e-5	FALSE
CAR2_ita_i	Agathobacter	carcass	2.8248072993020615e-5	FALSE
CAR2_ita_i	Agathobaculum	carcass	1.821604707026563e-5	FALSE
CAR2_ita_i	Aggregatibacter	carcass	2.402406207817641e-5	FALSE
CAR2_ita_i	Aggregatimonas	carcass	5.544014325733018e-6	FALSE
CAR2_ita_i	Agreia	carcass	1.4256036837599188e-5	FALSE
CAR2_ita_i	Agrobacterium	carcass	2.7482471014705104e-4	FALSE
CAR2_ita_i	Agrococcus	carcass	6.135375853811206e-4	FALSE
CAR2_ita_i	Agromyces	carcass	4.068250512359324e-4	FALSE
CAR2_ita_i	Ahniella	carcass	7.920020465332883e-6	FALSE
CAR2_ita_i	Akkermansia	carcass	1.7424045023732343e-5	FALSE
CAR2_ita_i	Alcaligenes	carcass	6.547216918008517e-5	FALSE
CAR2_ita_i	Alcanivorax	carcass	2.0856053892043258e-5	FALSE
CAR2_ita_i	Algibacter	carcass	3.696009550488679e-5	FALSE
CAR2_ita_i	Algicella	carcass	7.920020465332883e-6	FALSE
CAR2_ita_i	Algoriphagus	carcass	1.821604707026563e-5	FALSE
CAR2_ita_i	Aliamphritea	carcass	1.5048038884132475e-5	FALSE
CAR2_ita_i	Aliarcobacter	carcass	0.006141183868819117	TRUE
CAR2_ita_i	Alicycliphilus	carcass	2.671686903638959e-4	FALSE
CAR2_ita_i	Alicyclobacillus	carcass	1.2936033426710374e-5	FALSE
CAR2_ita_i	Alienimonas	carcass	4.752012279199729e-6	FALSE
CAR2_ita_i	Aliiglaciecola	carcass	6.864017736621831e-6	FALSE
CAR2_ita_i	Aliirhizobium	carcass	1.2672032744532612e-5	FALSE
CAR2_ita_i	Aliiroseovarius	carcass	3.432008868310916e-5	FALSE
CAR2_ita_i	Aliivibrio	carcass	1.531203956631024e-5	FALSE
CAR2_ita_i	Alishewanella	carcass	2.613606753559851e-5	FALSE
CAR2_ita_i	Alistipes	carcass	6.177615962959649e-5	FALSE
CAR2_ita_i	Alkalibacter	carcass	3.4320088683109156e-6	FALSE
CAR2_ita_i	Alkalicella	carcass	8.712022511866171e-6	FALSE
CAR2_ita_i	Alkalicoccus	carcass	1.5840040930665765e-6	FALSE
CAR2_ita_i	Alkalihalobacillus	carcass	1.7424045023732343e-5	FALSE
CAR2_ita_i	Alkalihalophilus	carcass	2.2440057985109832e-5	FALSE
CAR2_ita_i	Alkalilimnicola	carcass	4.488011597021967e-6	FALSE
CAR2_ita_i	Alkalimarinus	carcass	1.4784038201954715e-5	FALSE
CAR2_ita_i	Alkaliphilus	carcass	2.3496060713820886e-5	FALSE
CAR2_ita_i	Alkalitalea	carcass	1.0560027287110509e-5	FALSE
CAR2_ita_i	Alloacidobacterium	carcass	5.280013643555255e-7	FALSE
CAR2_ita_i	Alloactinosynnema	carcass	7.920020465332883e-6	FALSE
CAR2_ita_i	Alloalcanivorax	carcass	1.531203956631024e-5	FALSE
CAR2_ita_i	Allobacillus	carcass	5.2800136435552546e-6	FALSE
CAR2_ita_i	Allobaculum	carcass	5.016012961377493e-6	FALSE
CAR2_ita_i	Allobranchiibius	carcass	7.65601978315512e-6	FALSE
CAR2_ita_i	Allochromatium	carcass	1.610404161284353e-5	FALSE
CAR2_ita_i	Allocoleopsis	carcass	1.3200034108888136e-6	FALSE
CAR2_ita_i	Allocoprobacillus	carcass	5.2800136435552546e-6	FALSE
CAR2_ita_i	Allofrancisella	carcass	5.544014325733017e-6	FALSE
CAR2_ita_i	Allokutzneria	carcass	8.448021829688408e-6	FALSE
CAR2_ita_i	Allomeiothermus	carcass	6.072015690088543e-6	FALSE
CAR2_ita_i	Allorhizobium	carcass	3.7752097551420074e-5	FALSE
CAR2_ita_i	Allosaccharopolyspora	carcass	5.544014325733018e-6	FALSE
CAR2_ita_i	Allosphingosinicella	carcass	1.1088028651466036e-5	FALSE
CAR2_ita_i	Alloyangia	carcass	2.719207026430956e-5	FALSE
CAR2_ita_i	Alteracholeplasma	carcass	2.9040075039553903e-6	FALSE
CAR2_ita_i	Altererythrobacter	carcass	3.421448841023805e-4	FALSE
CAR2_ita_i	Alteriqipengyuania	carcass	2.2704058667287596e-5	FALSE
CAR2_ita_i	Alterisphingorhabdus	carcass	2.1120054574221018e-5	FALSE
CAR2_ita_i	Alteromonas	carcass	7.761620056026224e-5	FALSE
CAR2_ita_i	Alysiella	carcass	3.722409618706455e-5	FALSE
CAR2_ita_i	Amedibacterium	carcass	9.240023876221697e-6	FALSE
CAR2_ita_i	Aminipila	carcass	2.5872066853420747e-5	FALSE
CAR2_ita_i	Aminithiophilus	carcass	1.5840040930665765e-6	FALSE
CAR2_ita_i	Aminobacter	carcass	5.59681446216857e-5	FALSE
CAR2_ita_i	Aminobacterium	carcass	7.920020465332882e-7	FALSE
CAR2_ita_i	Aminomonas	carcass	2.112005457422102e-6	FALSE
CAR2_ita_i	Ammonifex	carcass	1.3200034108888136e-6	FALSE
CAR2_ita_i	Amnibacterium	carcass	2.6400068217776275e-7	FALSE
CAR2_ita_i	Amniculibacterium	carcass	2.444646316966083e-4	FALSE
CAR2_ita_i	Amphibacillus	carcass	1.3728035473243663e-5	FALSE
CAR2_ita_i	Amphritea	carcass	2.4288062760354173e-5	FALSE
CAR2_ita_i	Amycolatopsis	carcass	2.54760658301541e-4	FALSE
CAR2_ita_i	Amygdalobacter	carcass	5.016012961377492e-6	FALSE
CAR2_ita_i	Amylibacter	carcass	5.2800136435552546e-6	FALSE
CAR2_ita_i	Amylolactobacillus	carcass	2.3760061395998646e-6	FALSE
CAR2_ita_i	Anabaena	carcass	2.6400068217776273e-6	FALSE
CAR2_ita_i	Anabaenopsis	carcass	5.280013643555255e-7	FALSE
CAR2_ita_i	Anaerobacillus	carcass	3.1152080496976004e-5	FALSE
CAR2_ita_i	Anaerobutyricum	carcass	3.168008186133153e-5	FALSE
CAR2_ita_i	Anaerococcus	carcass	1.594564120353687e-4	FALSE
CAR2_ita_i	Anaerocolumna	carcass	5.702414735039675e-5	FALSE
CAR2_ita_i	Anaerohalosphaera	carcass	7.920020465332882e-7	FALSE
CAR2_ita_i	Anaerolinea	carcass	5.280013643555255e-7	FALSE
CAR2_ita_i	Anaeromicropila	carcass	1.4256036837599188e-5	FALSE
CAR2_ita_i	Anaeromusa	carcass	9.504024558399459e-6	FALSE
CAR2_ita_i	Anaeromyxobacter	carcass	3.0096077768264953e-5	FALSE
CAR2_ita_i	Anaeropeptidivorans	carcass	4.752012279199729e-6	FALSE
CAR2_ita_i	Anaerostipes	carcass	2.9304075721731663e-5	FALSE
CAR2_ita_i	Anaerotignum	carcass	1.1457629606514904e-4	FALSE
CAR2_ita_i	Anaerotruncus	carcass	1.0824027969288273e-5	FALSE
CAR2_ita_i	Anaplasma	carcass	3.6960095504886787e-6	FALSE
CAR2_ita_i	Anatilimnocola	carcass	6.072015690088543e-6	FALSE
CAR2_ita_i	Ancylobacter	carcass	5.412013984644136e-5	FALSE
CAR2_ita_i	Anderseniella	carcass	1.8480047752443391e-6	FALSE
CAR2_ita_i	Aneurinibacillus	carcass	8.976023194043933e-6	FALSE
CAR2_ita_i	Anoxybacillus	carcass	4.5381717266357416e-4	FALSE
CAR2_ita_i	Anoxybacter	carcass	2.9040075039553903e-6	FALSE
CAR2_ita_i	Anoxybacteroides	carcass	1.1880030697999323e-5	FALSE
CAR2_ita_i	Anseongella	carcass	3.168008186133153e-6	FALSE
CAR2_ita_i	Antarcticibacterium	carcass	2.296805934946536e-5	FALSE
CAR2_ita_i	Antarctobacter	carcass	1.1616030015821561e-5	FALSE
CAR2_ita_i	Anthocerotibacter	carcass	2.6400068217776275e-7	FALSE
CAR2_ita_i	Antiquaquibacter	carcass	7.65601978315512e-6	FALSE
CAR2_ita_i	Apibacter	carcass	3.907210096230889e-5	FALSE
CAR2_ita_i	Apilactobacillus	carcass	9.768025240577222e-6	FALSE
CAR2_ita_i	Aquabacter	carcass	9.240023876221697e-6	FALSE
CAR2_ita_i	Aquabacterium	carcass	1.65792428407635e-4	FALSE
CAR2_ita_i	Aquaspirillum	carcass	5.728814803257452e-5	FALSE
CAR2_ita_i	Aquella	carcass	6.600017054444069e-6	FALSE
CAR2_ita_i	Aquibium	carcass	2.8248072993020612e-5	FALSE
CAR2_ita_i	Aquicella	carcass	8.448021829688408e-6	FALSE
CAR2_ita_i	Aquifex	carcass	2.6400068217776275e-7	FALSE
CAR2_ita_i	Aquiflexum	carcass	4.224010914844204e-6	FALSE
CAR2_ita_i	Aquihabitans	carcass	3.82800989157756e-5	FALSE
CAR2_ita_i	Aquiluna	carcass	3.168008186133153e-6	FALSE
CAR2_ita_i	Aquimarina	carcass	8.236821283946198e-5	FALSE
CAR2_ita_i	Aquincola	carcass	1.1114428719683812e-4	FALSE
CAR2_ita_i	Aquipluma	carcass	1.6896043659376816e-5	FALSE
CAR2_ita_i	Aquipseudomonas	carcass	2.5344065489065224e-5	FALSE
CAR2_ita_i	Aquirhabdus	carcass	7.65601978315512e-6	FALSE
CAR2_ita_i	Aquirufa	carcass	9.240023876221695e-6	FALSE
CAR2_ita_i	Aquisalimonas	carcass	4.488011597021967e-6	FALSE
CAR2_ita_i	Aquisalinus	carcass	4.752012279199729e-6	FALSE
CAR2_ita_i	Aquisediminimonas	carcass	1.6896043659376816e-5	FALSE
CAR2_ita_i	Aquisphaera	carcass	1.34640347910659e-5	FALSE
CAR2_ita_i	Aquitalea	carcass	2.8512073675198376e-5	FALSE
CAR2_ita_i	Arabiibacter	carcass	1.0824027969288273e-5	FALSE
CAR2_ita_i	Arachidicoccus	carcass	3.432008868310916e-5	FALSE
CAR2_ita_i	Arachnia	carcass	2.0592053209865495e-5	FALSE
CAR2_ita_i	Arcanobacterium	carcass	7.260018759888475e-5	FALSE
CAR2_ita_i	Archangium	carcass	1.927204979897668e-5	FALSE
CAR2_ita_i	Arcobacter	carcass	1.2909633358492597e-4	FALSE
CAR2_ita_i	Arcticibacterium	carcass	4.224010914844204e-6	FALSE
CAR2_ita_i	Arenibacter	carcass	1.2144031380177087e-5	FALSE
CAR2_ita_i	Arenimonas	carcass	2.508006480688746e-5	FALSE
CAR2_ita_i	Aristaeella	carcass	1.848004775244339e-5	FALSE
CAR2_ita_i	Aristophania	carcass	1.5840040930665765e-6	FALSE
CAR2_ita_i	Aromatoleum	carcass	5.3592138482085836e-5	FALSE
CAR2_ita_i	Arsenicicoccus	carcass	2.772007162866509e-5	FALSE
CAR2_ita_i	Arsenophonus	carcass	1.5048038884132477e-5	FALSE
CAR2_ita_i	Arthrobacter	carcass	6.592097033978736e-4	FALSE
CAR2_ita_i	Asaia	carcass	1.5840040930665765e-6	FALSE
CAR2_ita_i	Asticcacaulis	carcass	2.2704058667287596e-5	FALSE
CAR2_ita_i	Athalassotoga	carcass	1.8480047752443391e-6	FALSE
CAR2_ita_i	Atlantibacter	carcass	3.564009209399797e-5	FALSE
CAR2_ita_i	Atopobium	carcass	1.5840040930665765e-6	FALSE
CAR2_ita_i	Atribacter	carcass	7.920020465332882e-7	FALSE
CAR2_ita_i	Aurantiacibacter	carcass	6.072015690088543e-5	FALSE
CAR2_ita_i	Aurantibacillus	carcass	1.7424045023732343e-5	FALSE
CAR2_ita_i	Aurantimicrobium	carcass	8.712022511866171e-6	FALSE
CAR2_ita_i	Aurantimonas	carcass	1.1352029333643798e-5	FALSE
CAR2_ita_i	Auraticoccus	carcass	1.636804229502129e-5	FALSE
CAR2_ita_i	Aureibacter	carcass	7.128018418799594e-6	FALSE
CAR2_ita_i	Aureibaculum	carcass	9.768025240577222e-6	FALSE
CAR2_ita_i	Aureimonas	carcass	4.2768110512797563e-05	FALSE
CAR2_ita_i	Aureispira	carcass	1.4784038201954713e-5	FALSE
CAR2_ita_i	Aureliella	carcass	1.3200034108888136e-6	FALSE
CAR2_ita_i	Auritidibacter	carcass	9.768025240577222e-6	FALSE
CAR2_ita_i	Austwickia	carcass	5.544014325733018e-6	FALSE
CAR2_ita_i	Avibacterium	carcass	2.2176057302932072e-5	FALSE
CAR2_ita_i	Azoarcus	carcass	1.0850428037506049e-4	FALSE
CAR2_ita_i	Azohydromonas	carcass	1.5840040930665765e-6	FALSE
CAR2_ita_i	Azonexus	carcass	1.1246429060772693e-4	FALSE
CAR2_ita_i	Azorhizobium	carcass	1.1352029333643798e-5	FALSE
CAR2_ita_i	Azospira	carcass	2.22552575075854e-4	FALSE
CAR2_ita_i	Azospirillum	carcass	1.140482947007935e-4	FALSE
CAR2_ita_i	Azotobacter	carcass	2.428806276035417e-5	FALSE
CAR2_ita_i	Bacillus	carcass	5.760494885118783e-4	FALSE
CAR2_ita_i	Bacterioplanes	carcass	5.016012961377492e-6	FALSE
CAR2_ita_i	Bacterioplanoides	carcass	8.448021829688408e-6	FALSE
CAR2_ita_i	Bacteriovorax	carcass	2.2704058667287596e-5	FALSE
CAR2_ita_i	Bacteroides	carcass	4.902492668041054e-4	FALSE
CAR2_ita_i	Baekduia	carcass	1.3200034108888137e-5	FALSE
CAR2_ita_i	Barnesiella	carcass	1.636804229502129e-5	FALSE
CAR2_ita_i	Barrientosiimonas	carcass	2.3496060713820883e-5	FALSE
CAR2_ita_i	Bartonella	carcass	4.144810710190875e-5	FALSE
CAR2_ita_i	Basfia	carcass	4.752012279199729e-6	FALSE
CAR2_ita_i	Basilea	carcass	1.610404161284353e-5	FALSE
CAR2_ita_i	Bdellovibrio	carcass	6.652817190879621e-5	FALSE
CAR2_ita_i	Beggiatoa	carcass	2.191205662075431e-5	FALSE
CAR2_ita_i	Beijerinckia	carcass	3.4320088683109156e-6	FALSE
CAR2_ita_i	Belliella	carcass	1.716004434155458e-5	FALSE
CAR2_ita_i	Bergeyella	carcass	1.4731238065519161e-4	FALSE
CAR2_ita_i	Bermanella	carcass	4.752012279199729e-6	FALSE
CAR2_ita_i	Bernardetia	carcass	5.5704143939507944e-5	FALSE
CAR2_ita_i	Berryella	carcass	3.933610164448665e-5	FALSE
CAR2_ita_i	Beutenbergia	carcass	1.5048038884132477e-5	FALSE
CAR2_ita_i	Bhargavaea	carcass	0	FALSE
CAR2_ita_i	Bibersteinia	carcass	1.5576040248488002e-5	FALSE
CAR2_ita_i	Bifidobacterium	carcass	1.9800051163332204e-4	FALSE
CAR2_ita_i	Billgrantia	carcass	7.3920191009773565e-6	FALSE
CAR2_ita_i	Biomaibacter	carcass	2.6400068217776273e-6	FALSE
CAR2_ita_i	Bisgaardia	carcass	9.504024558399459e-6	FALSE
CAR2_ita_i	Bizionia	carcass	2.4816064124709697e-5	FALSE
CAR2_ita_i	Blastochloris	carcass	1.7952046388087866e-5	FALSE
CAR2_ita_i	Blastococcus	carcass	2.508006480688746e-5	FALSE
CAR2_ita_i	Blastomonas	carcass	2.3416860509167556e-4	FALSE
CAR2_ita_i	Blastopirellula	carcass	2.9040075039553903e-6	FALSE
CAR2_ita_i	Blattabacterium	carcass	6.600017054444069e-5	FALSE
CAR2_ita_i	Blautia	carcass	2.32584600998609e-4	FALSE
CAR2_ita_i	Bombilactobacillus	carcass	5.80801500791078e-6	FALSE
CAR2_ita_i	Bombiscardovia	carcass	0	FALSE
CAR2_ita_i	Bordetella	carcass	1.7688045705910104e-4	FALSE
CAR2_ita_i	Borrelia	carcass	1.1352029333643798e-5	FALSE
CAR2_ita_i	Borreliella	carcass	7.920020465332883e-6	FALSE
CAR2_ita_i	Bosea	carcass	7.141218452908482e-4	FALSE
CAR2_ita_i	Botrimarina	carcass	1.5048038884132477e-5	FALSE
CAR2_ita_i	Boudabousia	carcass	4.488011597021967e-6	FALSE
CAR2_ita_i	Bowdeniella	carcass	4.337531208180642e-4	FALSE
CAR2_ita_i	Brachybacterium	carcass	3.038647851866049e-4	FALSE
CAR2_ita_i	Brachymonas	carcass	8.347701570460859e-4	FALSE
CAR2_ita_i	Brachyspira	carcass	2.4288062760354173e-5	FALSE
CAR2_ita_i	Bradymonas	carcass	2.6400068217776273e-6	FALSE
CAR2_ita_i	Bradyrhizobium	carcass	8.025620738203987e-4	FALSE
CAR2_ita_i	Brasilonema	carcass	2.3760061395998646e-6	FALSE
CAR2_ita_i	Bremerella	carcass	6.336016372266306e-6	FALSE
CAR2_ita_i	Brenneria	carcass	1.3992036155421426e-5	FALSE
CAR2_ita_i	Breoghania	carcass	2.1120054574221018e-5	FALSE
CAR2_ita_i	Brevefilum	carcass	5.280013643555255e-7	FALSE
CAR2_ita_i	Brevibacillus	carcass	3.432008868310916e-5	FALSE
CAR2_ita_i	Brevibacterium	carcass	0.0063030162869940854	FALSE
CAR2_ita_i	Brevirhabdus	carcass	1.716004434155458e-5	FALSE
CAR2_ita_i	Brevundimonas	carcass	0.002567142633496565	FALSE
CAR2_ita_i	Breznakiella	carcass	1.056002728711051e-6	FALSE
CAR2_ita_i	Brochothrix	carcass	4.488011597021967e-6	FALSE
CAR2_ita_i	Brooklawnia	carcass	7.022418145928489e-5	FALSE
CAR2_ita_i	Brucella	carcass	6.679217259097398e-5	FALSE
CAR2_ita_i	Brucepastera	carcass	1.8480047752443391e-6	FALSE
CAR2_ita_i	Buchnera	carcass	4.9368127567241634e-5	FALSE
CAR2_ita_i	Bulleidia	carcass	2.508006480688746e-5	FALSE
CAR2_ita_i	Burkholderia	carcass	3.991690314527773e-4	FALSE
CAR2_ita_i	Buttiauxella	carcass	1.1616030015821561e-5	FALSE
CAR2_ita_i	Butyricicoccus	carcass	0	FALSE
CAR2_ita_i	Butyricimonas	carcass	1.531203956631024e-5	FALSE
CAR2_ita_i	Butyrivibrio	carcass	3.5376091411820206e-5	FALSE
CAR2_ita_i	Bythopirellula	carcass	1.8480047752443391e-6	FALSE
CAR2_ita_i	Caballeronia	carcass	4.382411324150862e-5	FALSE
CAR2_ita_i	Caenibius	carcass	4.8576125520708347e-05	FALSE
CAR2_ita_i	Caldalkalibacillus	carcass	1.056002728711051e-6	FALSE
CAR2_ita_i	Caldanaerobacter	carcass	3.960010232666441e-6	FALSE
CAR2_ita_i	Caldibacillus	carcass	2.3760061395998646e-6	FALSE
CAR2_ita_i	Caldicellulosiruptor	carcass	3.907210096230889e-5	FALSE
CAR2_ita_i	Caldichromatium	carcass	8.976023194043933e-6	FALSE
CAR2_ita_i	Caldifermentibacillus	carcass	3.960010232666441e-6	FALSE
CAR2_ita_i	Caldilinea	carcass	1.056002728711051e-6	FALSE
CAR2_ita_i	Caldimicrobium	carcass	0	FALSE
CAR2_ita_i	Caldimonas	carcass	1.5391239770963568e-4	FALSE
CAR2_ita_i	Caldinitratiruptor	carcass	3.960010232666441e-6	FALSE
CAR2_ita_i	Caldisericum	carcass	7.920020465332882e-7	FALSE
CAR2_ita_i	Calditerrivibrio	carcass	2.3760061395998646e-6	FALSE
CAR2_ita_i	Caldithrix	carcass	3.6960095504886783e-6	FALSE
CAR2_ita_i	Caloramator	carcass	0.0033543926677506533	FALSE
CAR2_ita_i	Caloranaerobacter	carcass	6.072015690088543e-6	FALSE
CAR2_ita_i	Calothrix	carcass	2.2440057985109836e-5	FALSE
CAR2_ita_i	Calycomorphotria	carcass	3.6960095504886783e-6	FALSE
CAR2_ita_i	Caminibacter	carcass	3.960010232666441e-6	FALSE
CAR2_ita_i	Caminicella	carcass	6.864017736621831e-6	FALSE
CAR2_ita_i	Campylobacter	carcass	1.892884891214559e-4	FALSE
CAR2_ita_i	Candidatus Absconditicoccus	carcass	5.280013643555255e-7	FALSE
CAR2_ita_i	Candidatus Amoebophilus	carcass	1.3200034108888136e-6	FALSE
CAR2_ita_i	Candidatus Annandia	carcass	2.6400068217776275e-7	FALSE
CAR2_ita_i	Candidatus Arcticimaribacter	carcass	6.600017054444069e-6	FALSE
CAR2_ita_i	Candidatus Arthromitus	carcass	1.927204979897668e-5	FALSE
CAR2_ita_i	Candidatus Atelocyanobacterium	carcass	0	FALSE
CAR2_ita_i	Candidatus Azoamicus	carcass	1.3200034108888136e-6	FALSE
CAR2_ita_i	Candidatus Azobacteroides	carcass	1.3200034108888136e-6	FALSE
CAR2_ita_i	Candidatus Babela	carcass	2.6400068217776275e-7	FALSE
CAR2_ita_i	Candidatus Bandiella	carcass	4.752012279199729e-6	FALSE
CAR2_ita_i	Candidatus Bealeia	carcass	1.1352029333643798e-5	FALSE
CAR2_ita_i	Candidatus Bipolaricaulis	carcass	1.056002728711051e-6	FALSE
CAR2_ita_i	Candidatus Blochmanniella	carcass	4.752012279199729e-6	FALSE
CAR2_ita_i	Candidatus Cardinium	carcass	4.224010914844204e-6	FALSE
CAR2_ita_i	Candidatus Carsonella	carcass	1.3200034108888136e-6	FALSE
CAR2_ita_i	Candidatus Chazhemtobacterium	carcass	0	FALSE
CAR2_ita_i	Candidatus Chlorohelix	carcass	2.112005457422102e-6	FALSE
CAR2_ita_i	Candidatus Chromulinivorax	carcass	2.6400068217776275e-7	FALSE
CAR2_ita_i	Candidatus Cloacimonas	carcass	2.6400068217776275e-7	FALSE
CAR2_ita_i	Candidatus Comchoanobacter	carcass	1.5840040930665765e-6	FALSE
CAR2_ita_i	Candidatus Competibacter	carcass	1.056002728711051e-6	FALSE
CAR2_ita_i	Candidatus Contubernalis	carcass	2.6400068217776273e-6	FALSE
CAR2_ita_i	Candidatus Cytomitobacter	carcass	2.6400068217776275e-7	FALSE
CAR2_ita_i	Candidatus Deianiraea	carcass	5.280013643555255e-7	FALSE
CAR2_ita_i	Candidatus Desulfofervidus	carcass	5.280013643555255e-7	FALSE
CAR2_ita_i	Candidatus Desulforudis	carcass	3.4320088683109156e-6	FALSE
CAR2_ita_i	Candidatus Doolittlea	carcass	2.6400068217776275e-7	FALSE
CAR2_ita_i	Candidatus Electrothrix	carcass	1.3200034108888136e-6	FALSE
CAR2_ita_i	Candidatus Endolissoclinum	carcass	2.3760061395998646e-6	FALSE
CAR2_ita_i	Candidatus Endoriftia	carcass	1.1880030697999323e-5	FALSE
CAR2_ita_i	Candidatus Endowatersipora	carcass	7.920020465332882e-7	FALSE
CAR2_ita_i	Candidatus Epulonipiscium	carcass	3.168008186133153e-6	FALSE
CAR2_ita_i	Candidatus Fervidibacter	carcass	7.920020465332882e-7	FALSE
CAR2_ita_i	Candidatus Fokinia	carcass	5.280013643555255e-7	FALSE
CAR2_ita_i	Candidatus Fonsibacter	carcass	1.056002728711051e-6	FALSE
CAR2_ita_i	Candidatus Formimonas	carcass	1.8480047752443391e-6	FALSE
CAR2_ita_i	Candidatus Fukatsuia	carcass	0	FALSE
CAR2_ita_i	Candidatus Gromoviella	carcass	0	FALSE
CAR2_ita_i	Candidatus Gullanella	carcass	7.920020465332882e-7	FALSE
CAR2_ita_i	Candidatus Haliotispira	carcass	1.056002728711051e-6	FALSE
CAR2_ita_i	Candidatus Hamiltonella	carcass	2.6400068217776273e-6	FALSE
CAR2_ita_i	Candidatus Hepatoplasma	carcass	2.6400068217776275e-7	FALSE
CAR2_ita_i	Candidatus Hoaglandella	carcass	1.5840040930665765e-6	FALSE
CAR2_ita_i	Candidatus Hydrogenosomobacter	carcass	7.920020465332882e-7	FALSE
CAR2_ita_i	Candidatus Ichthyocystis	carcass	2.6400068217776275e-7	FALSE
CAR2_ita_i	Candidatus Ishikawella	carcass	1.056002728711051e-6	FALSE
CAR2_ita_i	Candidatus Karelsulcia	carcass	5.544014325733018e-6	FALSE
CAR2_ita_i	Candidatus Kinetoplastibacterium	carcass	7.920020465332883e-6	FALSE
CAR2_ita_i	Candidatus Kirkpatrickella	carcass	7.920020465332882e-7	FALSE
CAR2_ita_i	Candidatus Korobacter	carcass	2.6400068217776275e-7	FALSE
CAR2_ita_i	Candidatus Kuenenia	carcass	2.6400068217776273e-6	FALSE
CAR2_ita_i	Candidatus Lariskella	carcass	2.6400068217776275e-7	FALSE
CAR2_ita_i	Candidatus Lucifugimonas	carcass	0	FALSE
CAR2_ita_i	Candidatus Megaera	carcass	6.336016372266306e-6	FALSE
CAR2_ita_i	Candidatus Mesenet	carcass	1.056002728711051e-6	FALSE
CAR2_ita_i	Candidatus Methylopumilus	carcass	1.7793645978781208e-4	FALSE
