sample_id	phylum	Surface	rela
CD4_ita_i	Verrucomicrobiota	clean drain	6.763193775498775e-5
CD4_ita_i	Vulcanimicrobiota	clean drain	2.5750121877598916e-6
CS1_ita_i	Acidobacteriota	clean surface	6.040912378825523e-5
CS1_ita_i	Actinomycetota	clean surface	0.1866406744498827
CS1_ita_i	Aquificota	clean surface	4.795838835098126e-6
CS1_ita_i	Armatimonadota	clean surface	2.02900873792613e-6
CS1_ita_i	Atribacterota	clean surface	1.014504368963065e-6
CS1_ita_i	Bacillota	clean surface	0.019221998734083003
CS1_ita_i	Bacteroidota	clean surface	0.014573447487824333
CS1_ita_i	Balneolota	clean surface	4.611383495286659e-7
CS1_ita_i	Bdellovibrionota	clean surface	3.0896269418420614e-5
CS1_ita_i	Caldisericota	clean surface	4.611383495286659e-7
CS1_ita_i	Calditrichota	clean surface	1.8445533981146636e-7
CS1_ita_i	Campylobacterota	clean surface	0.005258729510355
CS1_ita_i	Candidatus Absconditibacteriota	clean surface	1.8445533981146636e-7
CS1_ita_i	Candidatus Bipolaricaulota	clean surface	9.222766990573318e-8
CS1_ita_i	Candidatus Cloacimonadota	clean surface	5.533660194343991e-7
CS1_ita_i	Candidatus Fervidibacterota	clean surface	1.4756427184917309e-6
CS1_ita_i	Candidatus Omnitrophota	clean surface	9.222766990573318e-8
CS1_ita_i	Candidatus Saccharibacteria	clean surface	1.370503174799195e-4
CS1_ita_i	Chlamydiota	clean surface	7.193758252647188e-6
CS1_ita_i	Chlorobiota	clean surface	8.300490291515986e-6
CS1_ita_i	Chloroflexota	clean surface	2.407142184539636e-5
CS1_ita_i	Chrysiogenota	clean surface	1.660098058303197e-6
CS1_ita_i	Coprothermobacterota	clean surface	3.135740776794928e-6
CS1_ita_i	Cyanobacteriota	clean surface	1.3031769757680098e-4
CS1_ita_i	Deferribacterota	clean surface	1.0882865048876515e-5
CS1_ita_i	Deinococcota	clean surface	0.0016586224155847053
CS1_ita_i	Dictyoglomota	clean surface	1.5678703883974639e-6
CS1_ita_i	Elusimicrobiota	clean surface	9.222766990573318e-7
CS1_ita_i	Fibrobacterota	clean surface	3.043513106889195e-6
CS1_ita_i	Fusobacteriota	clean surface	5.659089825415788e-4
CS1_ita_i	Gemmatimonadota	clean surface	5.441432524438257e-6
CS1_ita_i	Ignavibacteriota	clean surface	1.4479744175200108e-5
CS1_ita_i	Kiritimatiellota	clean surface	1.660098058303197e-6
CS1_ita_i	Lentisphaerota	clean surface	8.300490291515985e-7
CS1_ita_i	Mycoplasmatota	clean surface	1.9994958835562954e-4
CS1_ita_i	Myxococcota	clean surface	1.186970111686786e-4
CS1_ita_i	Nitrospinota	clean surface	9.222766990573318e-7
CS1_ita_i	Nitrospirota	clean surface	1.1528458738216647e-5
CS1_ita_i	Planctomycetota	clean surface	1.2570631408151433e-4
CS1_ita_i	Pseudomonadota	clean surface	0.7685187858079693
CS1_ita_i	Rhodothermota	clean surface	6.2714815535898554e-6
CS1_ita_i	Spirochaetota	clean surface	1.417539286451119e-4
CS1_ita_i	Synergistota	clean surface	1.1205661893546581e-4
CS1_ita_i	Thermodesulfobacteriota	clean surface	2.764985543773881e-4
CS1_ita_i	Thermodesulfobiota	clean surface	1.014504368963065e-6
CS1_ita_i	Thermomicrobiota	clean surface	5.256977184626792e-6
CS1_ita_i	Thermosulfidibacterota	clean surface	3.689106796229327e-7
CS1_ita_i	Thermotogota	clean surface	2.633099975808682e-4
CS1_ita_i	Unknown	clean surface	0.001803604312676518
CS1_ita_i	Verrucomicrobiota	clean surface	4.094908543814553e-5
CS1_ita_i	Vulcanimicrobiota	clean surface	7.378213592458654e-7
CS2_ita_i	Acidobacteriota	clean surface	8.683470257197488e-5
CS2_ita_i	Actinomycetota	clean surface	0.7198612178263529
CS2_ita_i	Aquificota	clean surface	4.3449299300178746e-6
CS2_ita_i	Armatimonadota	clean surface	2.939217305600327e-6
CS2_ita_i	Atribacterota	clean surface	5.111682270609265e-7
CS2_ita_i	Bacillota	clean surface	0.026964954625832843
CS2_ita_i	Bacteroidota	clean surface	0.011940059135774268
CS2_ita_i	Balneolota	clean surface	9.584404257392372e-7
CS2_ita_i	Bdellovibrionota	clean surface	3.6931904405151934e-5
CS2_ita_i	Caldisericota	clean surface	4.4727219867831064e-7
CS2_ita_i	Calditrichota	clean surface	7.667523405913896e-7
CS2_ita_i	Campylobacterota	clean surface	6.298870477958266e-4
CS2_ita_i	Candidatus Absconditibacteriota	clean surface	3.833761702956948e-7
CS2_ita_i	Candidatus Bipolaricaulota	clean surface	1.916880851478474e-7
CS2_ita_i	Candidatus Cloacimonadota	clean surface	4.4727219867831064e-7
CS2_ita_i	Candidatus Fervidibacterota	clean surface	7.348043264000818e-6
CS2_ita_i	Candidatus Omnitrophota	clean surface	6.389602838261581e-7
CS2_ita_i	Candidatus Saccharibacteria	clean surface	6.0554266098205e-4
CS2_ita_i	Chlamydiota	clean surface	1.1181804966957767e-5
CS2_ita_i	Chlorobiota	clean surface	1.2076349364314387e-5
CS2_ita_i	Chloroflexota	clean surface	5.003059022358818e-5
CS2_ita_i	Chrysiogenota	clean surface	1.022336454121853e-6
CS2_ita_i	Coprothermobacterota	clean surface	3.386489504278638e-6
CS2_ita_i	Cyanobacteriota	clean surface	1.2389439903389205e-4
CS2_ita_i	Deferribacterota	clean surface	1.265141361975793e-5
CS2_ita_i	Deinococcota	clean surface	9.252783870086595e-4
CS2_ita_i	Dictyoglomota	clean surface	8.306483689740056e-7
CS2_ita_i	Elusimicrobiota	clean surface	5.111682270609265e-7
CS2_ita_i	Fibrobacterota	clean surface	2.0063352912141365e-5
CS2_ita_i	Fusobacteriota	clean surface	3.0714820843523417e-4
CS2_ita_i	Gemmatimonadota	clean surface	1.3162581846818856e-5
CS2_ita_i	Ignavibacteriota	clean surface	1.5015566669914715e-5
CS2_ita_i	Kiritimatiellota	clean surface	3.0670093623655586e-6
CS2_ita_i	Lentisphaerota	clean surface	9.584404257392372e-7
CS2_ita_i	Mycoplasmatota	clean surface	3.776255277412594e-4
CS2_ita_i	Myxococcota	clean surface	2.7922564403203107e-4
CS2_ita_i	Nitrospinota	clean surface	9.584404257392372e-7
CS2_ita_i	Nitrospirota	clean surface	3.7570864688978095e-5
CS2_ita_i	Planctomycetota	clean surface	2.0600079550555338e-4
CS2_ita_i	Pseudomonadota	clean surface	0.23578107303795265
CS2_ita_i	Rhodothermota	clean surface	1.2459725534610083e-5
CS2_ita_i	Spirochaetota	clean surface	1.725831726614453e-4
CS2_ita_i	Synergistota	clean surface	6.0253954764806706e-5
CS2_ita_i	Thermodesulfobacteriota	clean surface	3.173076769480701e-4
CS2_ita_i	Thermodesulfobiota	clean surface	9.58440425739237e-7
CS2_ita_i	Thermomicrobiota	clean surface	3.833761702956949e-6
CS2_ita_i	Thermosulfidibacterota	clean surface	2.5558411353046323e-7
CS2_ita_i	Thermotogota	clean surface	3.5884009539677037e-4
CS2_ita_i	Unknown	clean surface	6.580651963125603e-4
CS2_ita_i	Verrucomicrobiota	clean surface	8.638743037329657e-5
CS2_ita_i	Vulcanimicrobiota	clean surface	1.9168808514784744e-6
CS3_ita_i	Acidobacteriota	clean surface	9.541348874120833e-5
CS3_ita_i	Actinomycetota	clean surface	0.6244646784024537
CS3_ita_i	Aquificota	clean surface	1.2548712804966176e-5
CS3_ita_i	Armatimonadota	clean surface	7.734766944440358e-6
CS3_ita_i	Atribacterota	clean surface	7.031606313127598e-7
CS3_ita_i	Bacillota	clean surface	0.10151129773595258
CS3_ita_i	Bacteroidota	clean surface	0.03223845453514808
CS3_ita_i	Balneolota	clean surface	2.9749103632462914e-6
CS3_ita_i	Bdellovibrionota	clean surface	3.0344085705112172e-5
CS3_ita_i	Caldisericota	clean surface	7.031606313127598e-7
CS3_ita_i	Calditrichota	clean surface	1.6226783799525226e-6
CS3_ita_i	Campylobacterota	clean surface	9.302815152267812e-4
CS3_ita_i	Candidatus Absconditibacteriota	clean surface	4.32714234654006e-7
CS3_ita_i	Candidatus Bipolaricaulota	clean surface	8.113391899762613e-7
CS3_ita_i	Candidatus Cloacimonadota	clean surface	1.4604105419572703e-6
CS3_ita_i	Candidatus Fervidibacterota	clean surface	5.679374329833829e-6
CS3_ita_i	Candidatus Omnitrophota	clean surface	1.298142703962018e-6
CS3_ita_i	Candidatus Saccharibacteria	clean surface	3.8754968641199414e-4
CS3_ita_i	Chlamydiota	clean surface	1.6875855151506234e-5
CS3_ita_i	Chlorobiota	clean surface	2.5584229123918105e-5
CS3_ita_i	Chloroflexota	clean surface	7.042424168993948e-5
CS3_ita_i	Chrysiogenota	clean surface	2.379928290597033e-6
CS3_ita_i	Coprothermobacterota	clean surface	6.166177843819586e-6
CS3_ita_i	Cyanobacteriota	clean surface	2.32854347523187e-4
CS3_ita_i	Deferribacterota	clean surface	6.0904528527551347e-5
CS3_ita_i	Deinococcota	clean surface	0.004377769911994579
CS3_ita_i	Dictyoglomota	clean surface	2.434017569928784e-6
CS3_ita_i	Elusimicrobiota	clean surface	3.2453567599050452e-6
CS3_ita_i	Fibrobacterota	clean surface	6.517758159475966e-5
CS3_ita_i	Fusobacteriota	clean surface	0.0010414349842535289
CS3_ita_i	Gemmatimonadota	clean surface	1.1142391542340655e-5
CS3_ita_i	Ignavibacteriota	clean surface	1.1412837938999409e-5
CS3_ita_i	Kiritimatiellota	clean surface	7.788856223772107e-6
CS3_ita_i	Lentisphaerota	clean surface	1.2440534246302674e-6
CS3_ita_i	Mycoplasmatota	clean surface	5.039498155339218e-4
CS3_ita_i	Myxococcota	clean surface	2.296630800426137e-4
CS3_ita_i	Nitrospinota	clean surface	2.001303335274778e-6
CS3_ita_i	Nitrospirota	clean surface	3.077679993976618e-5
CS3_ita_i	Planctomycetota	clean surface	2.1403127831573772e-4
CS3_ita_i	Pseudomonadota	clean surface	0.23077326250089789
CS3_ita_i	Rhodothermota	clean surface	2.1797979570695556e-5
CS3_ita_i	Spirochaetota	clean surface	8.816552531075373e-4
CS3_ita_i	Synergistota	clean surface	9.119452495333178e-5
CS3_ita_i	Thermodesulfobacteriota	clean surface	6.726001884903207e-4
CS3_ita_i	Thermodesulfobiota	clean surface	2.001303335274778e-6
CS3_ita_i	Thermomicrobiota	clean surface	4.922124419189318e-6
CS3_ita_i	Thermosulfidibacterota	clean surface	7.031606313127598e-7
CS3_ita_i	Thermotogota	clean surface	3.1106744543689857e-4
CS3_ita_i	Unknown	clean surface	5.044907083272393e-4
CS3_ita_i	Verrucomicrobiota	clean surface	1.2251221768641547e-4
CS3_ita_i	Vulcanimicrobiota	clean surface	2.5421961285922856e-6
CS4_ita_i	Acidobacteriota	clean surface	6.001989941527022e-5
CS4_ita_i	Actinomycetota	clean surface	0.8710130082354929
CS4_ita_i	Aquificota	clean surface	5.637228121876209e-6
CS4_ita_i	Armatimonadota	clean surface	3.3160165422801224e-6
CS4_ita_i	Atribacterota	clean surface	1.0777053762410398e-6
CS4_ita_i	Bacillota	clean surface	0.022282304757505512
CS4_ita_i	Bacteroidota	clean surface	0.010244087003652426
CS4_ita_i	Balneolota	clean surface	1.5751078575830583e-6
CS4_ita_i	Bdellovibrionota	clean surface	1.5833978989387586e-5
CS4_ita_i	Caldisericota	clean surface	2.487012406710092e-7
CS4_ita_i	Calditrichota	clean surface	6.632033084560245e-7
CS4_ita_i	Campylobacterota	clean surface	7.05316718542982e-4
CS4_ita_i	Candidatus Absconditibacteriota	clean surface	5.803028948990215e-7
CS4_ita_i	Candidatus Bipolaricaulota	clean surface	8.290041355700307e-7
CS4_ita_i	Candidatus Cloacimonadota	clean surface	9.119045491270338e-7
CS4_ita_i	Candidatus Fervidibacterota	clean surface	8.704543423485322e-6
CS4_ita_i	Candidatus Omnitrophota	clean surface	1.0777053762410398e-6
CS4_ita_i	Candidatus Saccharibacteria	clean surface	7.175030793358615e-4
CS4_ita_i	Chlamydiota	clean surface	1.4258871131804528e-5
CS4_ita_i	Chlorobiota	clean surface	1.3098265342006485e-5
CS4_ita_i	Chloroflexota	clean surface	4.7087434900377746e-5
CS4_ita_i	Chrysiogenota	clean surface	5.803028948990215e-7
CS4_ita_i	Coprothermobacterota	clean surface	4.9740248134201845e-6
CS4_ita_i	Cyanobacteriota	clean surface	1.1456837153577825e-4
CS4_ita_i	Deferribacterota	clean surface	1.948159718589572e-5
CS4_ita_i	Deinococcota	clean surface	8.983917817172423e-4
CS4_ita_i	Dictyoglomota	clean surface	7.461037220130276e-7
CS4_ita_i	Elusimicrobiota	clean surface	9.119045491270338e-7
CS4_ita_i	Fibrobacterota	clean surface	5.023765061554386e-5
CS4_ita_i	Fusobacteriota	clean surface	0.001134243458286916
CS4_ita_i	Gemmatimonadota	clean surface	8.290041355700308e-6
CS4_ita_i	Ignavibacteriota	clean surface	1.9315796358781714e-5
CS4_ita_i	Kiritimatiellota	clean surface	2.9015144744951076e-6
CS4_ita_i	Lentisphaerota	clean surface	5.803028948990215e-7
CS4_ita_i	Mycoplasmatota	clean surface	0.0010394882855912614
CS4_ita_i	Myxococcota	clean surface	2.1040124960767378e-4
CS4_ita_i	Nitrospinota	clean surface	1.4093070304690522e-6
CS4_ita_i	Nitrospirota	clean surface	5.9854098588156214e-5
CS4_ita_i	Planctomycetota	clean surface	1.6654693083601916e-4
CS4_ita_i	Pseudomonadota	clean surface	0.08942890402503062
CS4_ita_i	Rhodothermota	clean surface	9.948049626840369e-6
CS4_ita_i	Spirochaetota	clean surface	3.0167460493393415e-4
CS4_ita_i	Synergistota	clean surface	1.0213330950222778e-4
CS4_ita_i	Thermodesulfobacteriota	clean surface	4.016525036836799e-4
CS4_ita_i	Thermodesulfobiota	clean surface	1.4922074440260554e-6
CS4_ita_i	Thermomicrobiota	clean surface	3.067315301609114e-6
CS4_ita_i	Thermosulfidibacterota	clean surface	7.461037220130277e-7
CS4_ita_i	Thermotogota	clean surface	3.4917654190209696e-4
CS4_ita_i	Unknown	clean surface	4.620040047531781e-4
CS4_ita_i	Verrucomicrobiota	clean surface	6.77296378760715e-5
CS4_ita_i	Vulcanimicrobiota	clean surface	1.4093070304690522e-6
DD1_ita_i	Acidobacteriota	dirty drain	1.7306261351188428e-4
DD1_ita_i	Actinomycetota	dirty drain	0.3364776634258836
DD1_ita_i	Aquificota	dirty drain	9.783482143597419e-6
DD1_ita_i	Armatimonadota	dirty drain	8.291086562370694e-6
DD1_ita_i	Atribacterota	dirty drain	9.949303874844832e-7
DD1_ita_i	Bacillota	dirty drain	0.08312107230501824
DD1_ita_i	Bacteroidota	dirty drain	0.09213282011139019
DD1_ita_i	Balneolota	dirty drain	8.069990920707475e-6
DD1_ita_i	Bdellovibrionota	dirty drain	2.3983349729417628e-4
DD1_ita_i	Caldisericota	dirty drain	2.3215042374637943e-6
DD1_ita_i	Calditrichota	dirty drain	3.979721549937933e-6
DD1_ita_i	Campylobacterota	dirty drain	0.03458742834704808
DD1_ita_i	Candidatus Absconditibacteriota	dirty drain	7.738347458212648e-7
DD1_ita_i	Candidatus Bipolaricaulota	dirty drain	1.8793129541373571e-6
DD1_ita_i	Candidatus Cloacimonadota	dirty drain	2.3215042374637943e-6
DD1_ita_i	Candidatus Fervidibacterota	dirty drain	8.84382566652874e-7
DD1_ita_i	Candidatus Omnitrophota	dirty drain	2.3767781478795987e-6
DD1_ita_i	Candidatus Saccharibacteria	dirty drain	1.0474406023794976e-4
DD1_ita_i	Chlamydiota	dirty drain	2.398887712045921e-5
DD1_ita_i	Chlorobiota	dirty drain	4.366638922848565e-5
DD1_ita_i	Chloroflexota	dirty drain	1.1856253784190092e-4
DD1_ita_i	Chrysiogenota	dirty drain	9.838756054013224e-6
DD1_ita_i	Coprothermobacterota	dirty drain	2.045134685384771e-6
DD1_ita_i	Cyanobacteriota	dirty drain	3.538083005715654e-4
DD1_ita_i	Deferribacterota	dirty drain	1.1110055993576729e-5
DD1_ita_i	Deinococcota	dirty drain	0.003969772246063088
DD1_ita_i	Dictyoglomota	dirty drain	2.8742433416218403e-6
DD1_ita_i	Elusimicrobiota	dirty drain	2.9847911624534495e-6
DD1_ita_i	Fibrobacterota	dirty drain	4.532460654095979e-6
DD1_ita_i	Fusobacteriota	dirty drain	7.614533898881245e-4
DD1_ita_i	Gemmatimonadota	dirty drain	3.6757150426510075e-5
DD1_ita_i	Ignavibacteriota	dirty drain	2.0727716405926735e-5
DD1_ita_i	Kiritimatiellota	dirty drain	6.964512712391383e-6
DD1_ita_i	Lentisphaerota	dirty drain	1.6029434020583341e-6
DD1_ita_i	Mycoplasmatota	dirty drain	2.2993946732974724e-4
DD1_ita_i	Myxococcota	dirty drain	0.0010613143538938646
DD1_ita_i	Nitrospinota	dirty drain	4.477186743680174e-6
DD1_ita_i	Nitrospirota	dirty drain	2.5260177060022713e-5
DD1_ita_i	Planctomycetota	dirty drain	3.4286406630923606e-4
DD1_ita_i	Pseudomonadota	dirty drain	0.44097061428881434
DD1_ita_i	Rhodothermota	dirty drain	2.7802776939149724e-5
DD1_ita_i	Spirochaetota	dirty drain	2.2977364559849983e-4
DD1_ita_i	Synergistota	dirty drain	7.705183111963164e-5
DD1_ita_i	Thermodesulfobacteriota	dirty drain	0.002455377648490873
DD1_ita_i	Thermodesulfobiota	dirty drain	2.653147699958622e-6
DD1_ita_i	Thermomicrobiota	dirty drain	1.31551906789615e-5
DD1_ita_i	Thermosulfidibacterota	dirty drain	7.738347458212648e-7
DD1_ita_i	Thermotogota	dirty drain	1.483551755560196e-4
DD1_ita_i	Unknown	dirty drain	0.0019915189922814405
DD1_ita_i	Verrucomicrobiota	dirty drain	1.6560063560575066e-4
DD1_ita_i	Vulcanimicrobiota	dirty drain	4.477186743680174e-6
DD2_ita_i	Acidobacteriota	dirty drain	1.5907351421434079e-4
DD2_ita_i	Actinomycetota	dirty drain	0.393743023861938
DD2_ita_i	Aquificota	dirty drain	1.3109739515006e-5
DD2_ita_i	Armatimonadota	dirty drain	1.1157917254707339e-5
DD2_ita_i	Atribacterota	dirty drain	1.5939881792439058e-6
DD2_ita_i	Bacillota	dirty drain	0.088951501901205
DD2_ita_i	Bacteroidota	dirty drain	0.0796635604933478
DD2_ita_i	Balneolota	dirty drain	1.5256744001334525e-5
DD2_ita_i	Bdellovibrionota	dirty drain	3.1424338390808427e-4
DD2_ita_i	Caldisericota	dirty drain	3.4807496975326102e-6
DD2_ita_i	Calditrichota	dirty drain	5.3349808448163375e-6
DD2_ita_i	Campylobacterota	dirty drain	0.03131783395613813
DD2_ita_i	Candidatus Absconditibacteriota	dirty drain	3.253037100497767e-7
DD2_ita_i	Candidatus Bipolaricaulota	dirty drain	1.756640034268794e-6
DD2_ita_i	Candidatus Cloacimonadota	dirty drain	3.6759319235624766e-6
DD2_ita_i	Candidatus Fervidibacterota	dirty drain	1.5289274372339503e-6
DD2_ita_i	Candidatus Omnitrophota	dirty drain	2.049413373313593e-6
DD2_ita_i	Candidatus Saccharibacteria	dirty drain	1.4482521171416056e-4
DD2_ita_i	Chlamydiota	dirty drain	2.1697757460320106e-5
DD2_ita_i	Chlorobiota	dirty drain	6.372699679875125e-5
DD2_ita_i	Chloroflexota	dirty drain	1.0738275468743128e-4
DD2_ita_i	Chrysiogenota	dirty drain	1.5712169195404213e-5
DD2_ita_i	Coprothermobacterota	dirty drain	1.4963970662289726e-6
DD2_ita_i	Cyanobacteriota	dirty drain	4.356467284986609e-4
DD2_ita_i	Deferribacterota	dirty drain	1.2068767642846714e-5
DD2_ita_i	Deinococcota	dirty drain	6.382784094886668e-4
DD2_ita_i	Dictyoglomota	dirty drain	3.187976358487811e-6
DD2_ita_i	Elusimicrobiota	dirty drain	5.4976326998412255e-6
DD2_ita_i	Fibrobacterota	dirty drain	7.25427273411002e-6
DD2_ita_i	Fusobacteriota	dirty drain	0.0011912296558312773
DD2_ita_i	Gemmatimonadota	dirty drain	3.653160663858992e-5
DD2_ita_i	Ignavibacteriota	dirty drain	2.830142277433057e-5
DD2_ita_i	Kiritimatiellota	dirty drain	9.531398704458457e-6
DD2_ita_i	Lentisphaerota	dirty drain	2.6674904224081687e-6
DD2_ita_i	Mycoplasmatota	dirty drain	2.671719370638816e-4
DD2_ita_i	Myxococcota	dirty drain	9.266276180767888e-4
DD2_ita_i	Nitrospinota	dirty drain	5.8229364098910024e-6
DD2_ita_i	Nitrospirota	dirty drain	2.8464074629355457e-5
DD2_ita_i	Planctomycetota	dirty drain	3.9638257069565287e-4
DD2_ita_i	Pseudomonadota	dirty drain	0.3946827612195298
DD2_ita_i	Rhodothermota	dirty drain	2.4885733818807914e-5
DD2_ita_i	Spirochaetota	dirty drain	3.012637658770982e-4
DD2_ita_i	Synergistota	dirty drain	6.984270654768706e-5
DD2_ita_i	Thermodesulfobacteriota	dirty drain	0.0039000011190447625
DD2_ita_i	Thermodesulfobiota	dirty drain	1.268684469194129e-6
DD2_ita_i	Thermomicrobiota	dirty drain	1.2882026917971156e-5
DD2_ita_i	Thermosulfidibacterota	dirty drain	4.5542519406968734e-7
DD2_ita_i	Thermotogota	dirty drain	1.1226231033817793e-4
DD2_ita_i	Unknown	dirty drain	0.002157023840598059
DD2_ita_i	Verrucomicrobiota	dirty drain	1.7543629082984456e-4
DD2_ita_i	Vulcanimicrobiota	dirty drain	3.90364452059732e-6
DD3_ita_i	Acidobacteriota	dirty drain	1.1176069866626483e-4
DD3_ita_i	Actinomycetota	dirty drain	0.16535561815269717
DD3_ita_i	Aquificota	dirty drain	1.3837785559169234e-5
DD3_ita_i	Armatimonadota	dirty drain	6.389685683129137e-6
DD3_ita_i	Atribacterota	dirty drain	2.0384273344951844e-6
DD3_ita_i	Bacillota	dirty drain	0.07836177240002318
DD3_ita_i	Bacteroidota	dirty drain	0.22326224265736913
DD3_ita_i	Balneolota	dirty drain	1.105454823707004e-5
DD3_ita_i	Bdellovibrionota	dirty drain	8.497497948048485e-4
DD3_ita_i	Caldisericota	dirty drain	2.0384273344951844e-6
DD3_ita_i	Calditrichota	dirty drain	2.8616383734259322e-6
DD3_ita_i	Campylobacterota	dirty drain	0.01955608383926185
DD3_ita_i	Candidatus Absconditibacteriota	dirty drain	1.84242470617834e-6
DD3_ita_i	Candidatus Bipolaricaulota	dirty drain	9.016120902574855e-7
DD3_ita_i	Candidatus Cloacimonadota	dirty drain	1.803224180514971e-6
DD3_ita_i	Candidatus Fervidibacterota	dirty drain	7.840105132673787e-7
DD3_ita_i	Candidatus Omnitrophota	dirty drain	1.4896199752080195e-6
DD3_ita_i	Candidatus Saccharibacteria	dirty drain	1.1779757961842365e-4
DD3_ita_i	Chlamydiota	dirty drain	4.272857297307214e-5
DD3_ita_i	Chlorobiota	dirty drain	4.0219739330616526e-5
DD3_ita_i	Chloroflexota	dirty drain	7.044334461707398e-5
DD3_ita_i	Chrysiogenota	dirty drain	9.95693351849571e-6
DD3_ita_i	Coprothermobacterota	dirty drain	1.9992268088318157e-6
DD3_ita_i	Cyanobacteriota	dirty drain	4.308137770404246e-4
DD3_ita_i	Deferribacterota	dirty drain	2.1050682281229117e-5
DD3_ita_i	Deinococcota	dirty drain	0.0010920090434044685
DD3_ita_i	Dictyoglomota	dirty drain	3.763250463683418e-6
DD3_ita_i	Elusimicrobiota	dirty drain	4.390458874297321e-6
DD3_ita_i	Fibrobacterota	dirty drain	4.4296593999606894e-6
DD3_ita_i	Fusobacteriota	dirty drain	5.658203874250673e-4
DD3_ita_i	Gemmatimonadota	dirty drain	2.5127536950219488e-5
DD3_ita_i	Ignavibacteriota	dirty drain	2.8851586888239537e-5
DD3_ita_i	Kiritimatiellota	dirty drain	4.900065707921117e-6
DD3_ita_i	Lentisphaerota	dirty drain	1.9992268088318157e-6
DD3_ita_i	Mycoplasmatota	dirty drain	3.274027903404573e-4
DD3_ita_i	Myxococcota	dirty drain	4.1070390737511634e-4
DD3_ita_i	Nitrospinota	dirty drain	3.096841527406146e-6
DD3_ita_i	Nitrospirota	dirty drain	2.7479568490021624e-5
DD3_ita_i	Planctomycetota	dirty drain	2.666419755622355e-4
DD3_ita_i	Pseudomonadota	dirty drain	0.502293818759192
DD3_ita_i	Rhodothermota	dirty drain	1.8267444959129925e-5
DD3_ita_i	Spirochaetota	dirty drain	2.766381096063946e-4
DD3_ita_i	Synergistota	dirty drain	5.068627968273603e-5
DD3_ita_i	Thermodesulfobacteriota	dirty drain	0.0015813884057859662
DD3_ita_i	Thermodesulfobiota	dirty drain	3.2928441557229903e-6
DD3_ita_i	Thermomicrobiota	dirty drain	7.72250355568368e-6
DD3_ita_i	Thermosulfidibacterota	dirty drain	5.096068336237961e-7
DD3_ita_i	Thermotogota	dirty drain	2.792645448258403e-4
DD3_ita_i	Unknown	dirty drain	0.0043065697493777115
DD3_ita_i	Verrucomicrobiota	dirty drain	1.3469300617933565e-4
DD3_ita_i	Vulcanimicrobiota	dirty drain	3.2536436300596215e-6
DD4_ita_i	Acidobacteriota	dirty drain	7.61828638512311e-5
DD4_ita_i	Actinomycetota	dirty drain	0.15129630722603124
DD4_ita_i	Aquificota	dirty drain	1.643712768445388e-5
DD4_ita_i	Armatimonadota	dirty drain	4.270430231745371e-6
DD4_ita_i	Atribacterota	dirty drain	2.215789271188636e-6
DD4_ita_i	Bacillota	dirty drain	0.10726321622618455
DD4_ita_i	Bacteroidota	dirty drain	0.18442138994043758
DD4_ita_i	Balneolota	dirty drain	6.486219502934007e-6
DD4_ita_i	Bdellovibrionota	dirty drain	2.340679211928359e-4
DD4_ita_i	Caldisericota	dirty drain	1.2488994073972312e-6
DD4_ita_i	Calditrichota	dirty drain	3.3035403679539664e-6
DD4_ita_i	Campylobacterota	dirty drain	0.1323019572872374
DD4_ita_i	Candidatus Absconditibacteriota	dirty drain	1.8532055722668592e-6
DD4_ita_i	Candidatus Bipolaricaulota	dirty drain	5.237320095536776e-7
DD4_ita_i	Candidatus Cloacimonadota	dirty drain	1.6920572616349585e-6
DD4_ita_i	Candidatus Fervidibacterota	dirty drain	8.05741553159504e-7
DD4_ita_i	Candidatus Omnitrophota	dirty drain	9.668898637914049e-7
DD4_ita_i	Candidatus Saccharibacteria	dirty drain	1.3915156623064634e-4
DD4_ita_i	Chlamydiota	dirty drain	4.540353652053805e-5
DD4_ita_i	Chlorobiota	dirty drain	2.9328992535005947e-5
DD4_ita_i	Chloroflexota	dirty drain	6.248525744751953e-5
DD4_ita_i	Chrysiogenota	dirty drain	4.6733010083251235e-6
DD4_ita_i	Coprothermobacterota	dirty drain	2.1352151158726855e-6
DD4_ita_i	Cyanobacteriota	dirty drain	3.851847494879009e-4
DD4_ita_i	Deferribacterota	dirty drain	1.961980681943392e-5
DD4_ita_i	Deinococcota	dirty drain	0.0025008203456188104
DD4_ita_i	Dictyoglomota	dirty drain	4.95531055193095e-6
DD4_ita_i	Elusimicrobiota	dirty drain	3.504975756243842e-6
DD4_ita_i	Fibrobacterota	dirty drain	1.0756649734679379e-5
DD4_ita_i	Fusobacteriota	dirty drain	5.637370776680469e-4
DD4_ita_i	Gemmatimonadota	dirty drain	1.4301912568581197e-5
DD4_ita_i	Ignavibacteriota	dirty drain	3.372028399972524e-5
DD4_ita_i	Kiritimatiellota	dirty drain	2.457511737136487e-6
DD4_ita_i	Lentisphaerota	dirty drain	2.376937581820537e-6
DD4_ita_i	Mycoplasmatota	dirty drain	4.1535977065372434e-4
DD4_ita_i	Myxococcota	dirty drain	2.070755791619925e-4
DD4_ita_i	Nitrospinota	dirty drain	2.01435388289876e-6
DD4_ita_i	Nitrospirota	dirty drain	2.123128992575293e-5
DD4_ita_i	Planctomycetota	dirty drain	1.6755395597951885e-4
DD4_ita_i	Pseudomonadota	dirty drain	0.4160878790082369
DD4_ita_i	Rhodothermota	dirty drain	1.1320668821891031e-5
DD4_ita_i	Spirochaetota	dirty drain	3.068263834431391e-4
