sample_id	family	Surface	rela
CS4_ita_i	Rhodanobacteraceae	clean surface	7.593677881821481e-5
CS4_ita_i	Rhodocyclaceae	clean surface	4.700453448682074e-5
CS4_ita_i	Rhodoligotrophaceae	clean surface	1.4093070304690522e-6
CS4_ita_i	Rhodospirillaceae	clean surface	2.321211579596086e-5
CS4_ita_i	Rhodothermaceae	clean surface	7.212335979459267e-6
CS4_ita_i	Rickettsiaceae	clean surface	1.0362551694625385e-5
CS4_ita_i	Rikenellaceae	clean surface	9.052725160424736e-5
CS4_ita_i	Rivulariaceae	clean surface	8.290041355700307e-7
CS4_ita_i	Roseiflexaceae	clean surface	3.067315301609114e-6
CS4_ita_i	Roseivirgaceae	clean surface	6.632033084560245e-7
CS4_ita_i	Roseobacteraceae	clean surface	3.834144127011392e-4
CS4_ita_i	Roseomonadaceae	clean surface	1.3612247906059905e-4
CS4_ita_i	Ruaniaceae	clean surface	8.679673299418221e-5
CS4_ita_i	Rubrobacteraceae	clean surface	4.9242845652859825e-5
CS4_ita_i	Saccharospirillaceae	clean surface	2.9844148880521107e-6
CS4_ita_i	Salaquimonadaceae	clean surface	1.0777053762410398e-6
CS4_ita_i	Salinibacteraceae	clean surface	2.7357136473811013e-6
CS4_ita_i	Salinisphaeraceae	clean surface	1.0777053762410398e-6
CS4_ita_i	Salinivirgaceae	clean surface	2.072510338925077e-6
CS4_ita_i	Sandaracinaceae	clean surface	1.218636079287945e-5
CS4_ita_i	Sanguibacteraceae	clean surface	8.207140942143304e-5
CS4_ita_i	Sanyastnellaceae	clean surface	1.326406616912049e-6
CS4_ita_i	Saprospiraceae	clean surface	4.725323572749175e-6
CS4_ita_i	Scytonemataceae	clean surface	1.6580082711400613e-7
CS4_ita_i	Sedimenticolaceae	clean surface	8.290041355700308e-6
CS4_ita_i	Sedimentisphaeraceae	clean surface	9.94804962684037e-7
CS4_ita_i	Segniliparaceae	clean surface	2.652813233824098e-6
CS4_ita_i	Selenomonadaceae	clean surface	1.5867139154810388e-4
CS4_ita_i	Shewanellaceae	clean surface	0.0024977894604725024
CS4_ita_i	Silvanigrellaceae	clean surface	4.062120264293151e-6
CS4_ita_i	Simkaniaceae	clean surface	9.119045491270338e-7
CS4_ita_i	Sirenicapillariaceae	clean surface	0
CS4_ita_i	Sneathiellaceae	clean surface	1.5751078575830585e-6
CS4_ita_i	Sphaerobacteraceae	clean surface	1.326406616912049e-6
CS4_ita_i	Sphaerochaetaceae	clean surface	2.1471207111263796e-5
CS4_ita_i	Sphaerotilaceae	clean surface	6.700840427812558e-4
CS4_ita_i	Sphingobacteriaceae	clean surface	1.9382116689627317e-4
CS4_ita_i	Sphingomonadaceae	clean surface	9.850227138843105e-4
CS4_ita_i	Sphingosinicellaceae	clean surface	2.453852241287291e-5
CS4_ita_i	Spirochaetaceae	clean surface	8.787443837042325e-6
CS4_ita_i	Spiroplasmataceae	clean surface	1.5751078575830584e-5
CS4_ita_i	Spirosomataceae	clean surface	2.2300211246833828e-5
CS4_ita_i	Spongiibacteraceae	clean surface	1.4341771545361532e-5
CS4_ita_i	Sporichthyaceae	clean surface	9.782248799726363e-6
CS4_ita_i	Sporolactobacillaceae	clean surface	2.487012406710092e-6
CS4_ita_i	Sporomusaceae	clean surface	2.047640214857976e-5
CS4_ita_i	Staphylococcaceae	clean surface	6.801149928216532e-4
CS4_ita_i	Stappiaceae	clean surface	4.460042249366765e-5
CS4_ita_i	Stellaceae	clean surface	5.803028948990215e-6
CS4_ita_i	Steroidobacteraceae	clean surface	1.4093070304690522e-6
CS4_ita_i	Sterolibacteriaceae	clean surface	8.008179949606497e-5
CS4_ita_i	Streptococcaceae	clean surface	0.0031397702630579344
CS4_ita_i	Streptomycetaceae	clean surface	0.003381342068163041
CS4_ita_i	Streptosporangiaceae	clean surface	1.2716923439644271e-4
CS4_ita_i	Succinivibrionaceae	clean surface	7.129435565902264e-6
CS4_ita_i	Sulfuricellaceae	clean surface	1.2517962447107463e-5
CS4_ita_i	Sulfurimonadaceae	clean surface	1.218636079287945e-5
CS4_ita_i	Sulfurospirillaceae	clean surface	1.2020559965765444e-5
CS4_ita_i	Sulfurovaceae	clean surface	2.7357136473811013e-6
CS4_ita_i	Sutterellaceae	clean surface	2.321211579596086e-5
CS4_ita_i	Symbiobacteriaceae	clean surface	1.027965128106838e-5
CS4_ita_i	Synechococcaceae	clean surface	2.5035924894214926e-5
CS4_ita_i	Synergistaceae	clean surface	6.77296378760715e-5
CS4_ita_i	Syntrophaceae	clean surface	6.632033084560245e-7
CS4_ita_i	Syntrophobacteraceae	clean surface	1.5751078575830585e-6
CS4_ita_i	Syntrophomonadaceae	clean surface	4.808223986306178e-6
CS4_ita_i	Syntrophotaleaceae	clean surface	2.8186140609381044e-6
CS4_ita_i	Tannerellaceae	clean surface	1.4955234605683353e-4
CS4_ita_i	Temperatibacteraceae	clean surface	1.326406616912049e-6
CS4_ita_i	Tenuifilaceae	clean surface	3.398916955837126e-6
CS4_ita_i	Tepidanaerobacteraceae	clean surface	4.725323572749175e-6
CS4_ita_i	Tepidiformaceae	clean surface	8.37294176925731e-6
CS4_ita_i	Tepidimicrobiaceae	clean surface	2.304631496884685e-5
CS4_ita_i	Tepidisphaeraceae	clean surface	1.8238090982540675e-6
CS4_ita_i	Terasakiellaceae	clean surface	4.974024813420185e-7
CS4_ita_i	Thalassobaculaceae	clean surface	1.1771858725094437e-5
CS4_ita_i	Thalassospiraceae	clean surface	5.4714272947622025e-6
CS4_ita_i	Thermaceae	clean surface	7.785177837138158e-4
CS4_ita_i	Thermincolaceae	clean surface	9.119045491270338e-7
CS4_ita_i	Thermoactinomycetaceae	clean surface	6.632033084560246e-6
CS4_ita_i	Thermoanaerobacteraceae	clean surface	6.855864201164154e-5
CS4_ita_i	Thermoanaerobacterales Family IV. Incertae Sedis	clean surface	1.6580082711400614e-6
CS4_ita_i	Thermodesulfatatoraceae	clean surface	7.461037220130277e-7
CS4_ita_i	Thermodesulfobacteriaceae	clean surface	1.6331381470729604e-5
CS4_ita_i	Thermodesulfobiaceae	clean surface	1.4922074440260554e-6
CS4_ita_i	Thermodesulfovibrionaceae	clean surface	1.6580082711400614e-6
CS4_ita_i	Thermoflexaceae	clean surface	1.7409086846970646e-6
CS4_ita_i	Thermoguttaceae	clean surface	4.1450206778501536e-7
CS4_ita_i	Thermohalobacteraceae	clean surface	2.9844148880521107e-6
CS4_ita_i	Thermoleophilaceae	clean surface	2.7357136473811013e-6
CS4_ita_i	Thermomicrobiaceae	clean surface	1.7409086846970646e-6
CS4_ita_i	Thermomonosporaceae	clean surface	1.2244391082369353e-4
CS4_ita_i	Thermosediminibacteraceae	clean surface	4.974024813420185e-7
CS4_ita_i	Thermospiraceae	clean surface	4.974024813420185e-7
CS4_ita_i	Thermosulfidibacteraceae	clean surface	7.461037220130277e-7
CS4_ita_i	Thermosynechococcaceae	clean surface	2.7357136473811013e-6
CS4_ita_i	Thermotaleaceae	clean surface	3.316016542280123e-6
CS4_ita_i	Thermotogaceae	clean surface	2.4870124067100923e-6
CS4_ita_i	Thermotomaculaceae	clean surface	4.974024813420185e-7
CS4_ita_i	Thioalkalibacteraceae	clean surface	9.119045491270338e-6
CS4_ita_i	Thiobacillaceae	clean surface	1.268376327422147e-5
CS4_ita_i	Thiohalobacteraceae	clean surface	1.5751078575830583e-6
CS4_ita_i	Thiohalomonadaceae	clean surface	3.481817369394129e-6
CS4_ita_i	Thiotrichaceae	clean surface	7.129435565902264e-6
CS4_ita_i	Tichowtungiaceae	clean surface	9.119045491270338e-7
CS4_ita_i	Tissierellaceae	clean surface	1.4341771545361532e-5
CS4_ita_i	Tolypothrichaceae	clean surface	2.321211579596086e-6
CS4_ita_i	Treponemataceae	clean surface	2.3933349393906786e-4
CS4_ita_i	Trichocoleusaceae	clean surface	1.326406616912049e-6
CS4_ita_i	Tropherymataceae	clean surface	1.0196750867511378e-5
CS4_ita_i	Trueperaceae	clean surface	4.310821504964159e-6
CS4_ita_i	Tsukamurellaceae	clean surface	8.0827903218078e-5
CS4_ita_i	Turicibacteraceae	clean surface	1.6845364034783023e-4
CS4_ita_i	Unknown	clean surface	0.0017926385427566344
CS4_ita_i	Usitatibacteraceae	clean surface	4.974024813420184e-6
CS4_ita_i	Vallitaleaceae	clean surface	9.782248799726363e-6
CS4_ita_i	Veillonellaceae	clean surface	2.1396596739062492e-4
CS4_ita_i	Verrucomicrobiaceae	clean surface	1.4258871131804528e-5
CS4_ita_i	Vibrionaceae	clean surface	1.5734498493119183e-4
CS4_ita_i	Vicinamibacteraceae	clean surface	6.300431430332234e-6
CS4_ita_i	Vulcanimicrobiaceae	clean surface	1.4093070304690522e-6
CS4_ita_i	Vulgatibacteraceae	clean surface	1.5751078575830583e-6
CS4_ita_i	Waddliaceae	clean surface	3.3160165422801227e-7
CS4_ita_i	Weeksellaceae	clean surface	0.0032262353943978885
CS4_ita_i	Wenzhouxiangellaceae	clean surface	4.145020677850154e-6
CS4_ita_i	Woeseiaceae	clean surface	7.461037220130277e-7
CS4_ita_i	Xanthobacteraceae	clean surface	1.0843374093256001e-4
CS4_ita_i	Yersiniaceae	clean surface	6.665193249983047e-5
CS4_ita_i	Zhaonellaceae	clean surface	1.4922074440260554e-6
CS4_ita_i	Zoogloeaceae	clean surface	1.8868134125573898e-4
CS4_ita_i	Zooshikellaceae	clean surface	7.709738460801286e-6
CS4_ita_i	Zymomonadaceae	clean surface	2.1554107524820797e-6
DD1_ita_i	Abyssicoccaceae	dirty drain	1.492395581226725e-6
DD1_ita_i	Acanthopleuribacteraceae	dirty drain	1.1220603814408339e-5
DD1_ita_i	Acaryochloridaceae	dirty drain	2.1556825062163803e-6
DD1_ita_i	Acetobacteraceae	dirty drain	2.3132131509014234e-4
DD1_ita_i	Acetomicrobiaceae	dirty drain	1.2712999395635063e-6
DD1_ita_i	Acholeplasmataceae	dirty drain	5.234439316376698e-5
DD1_ita_i	Acidaminococcaceae	dirty drain	9.833228662971643e-5
DD1_ita_i	Acidiferrobacteraceae	dirty drain	3.1671950668256047e-5
DD1_ita_i	Acidilutibacteraceae	dirty drain	7.274046610719888e-5
DD1_ita_i	Acidimicrobiaceae	dirty drain	5.416843220748853e-6
DD1_ita_i	Acidithiobacillaceae	dirty drain	6.81527315426871e-5
DD1_ita_i	Acidobacteriaceae	dirty drain	4.958069764297675e-5
DD1_ita_i	Acidocellaceae	dirty drain	2.27175771808957e-5
DD1_ita_i	Acidothermaceae	dirty drain	9.009647397776153e-6
DD1_ita_i	Actinomycetaceae	dirty drain	0.015619080509656408
DD1_ita_i	Actinopolymorphaceae	dirty drain	3.172722457867185e-5
DD1_ita_i	Actinopolysporaceae	dirty drain	1.6416351393493974e-5
DD1_ita_i	Acutalibacteraceae	dirty drain	4.604316737636525e-5
DD1_ita_i	Aerococcaceae	dirty drain	4.4174909204311056e-4
DD1_ita_i	Aeromonadaceae	dirty drain	0.01619442664317452
DD1_ita_i	Ahrensiaceae	dirty drain	2.7968598670397138e-5
DD1_ita_i	Akkermansiaceae	dirty drain	1.868258172054196e-5
DD1_ita_i	Alcaligenaceae	dirty drain	0.0014608341783793005
DD1_ita_i	Alcanivoracaceae	dirty drain	4.803302815133422e-5
DD1_ita_i	Alicyclobacillaceae	dirty drain	4.18976240951799e-5
DD1_ita_i	Alteromonadaceae	dirty drain	2.404415103087501e-4
DD1_ita_i	Aminithiophilaceae	dirty drain	4.42191283326437e-6
DD1_ita_i	Aminobacteriaceae	dirty drain	1.1110055993576729e-5
DD1_ita_i	Amoebophilaceae	dirty drain	1.1331151635239948e-5
DD1_ita_i	Amorphaceae	dirty drain	4.0128858961874155e-5
DD1_ita_i	Anaerohalosphaeraceae	dirty drain	1.7134912228899433e-6
DD1_ita_i	Anaerolineaceae	dirty drain	5.195747579085635e-6
DD1_ita_i	Anaeromyxobacteraceae	dirty drain	7.257464437595147e-5
DD1_ita_i	Anaerotignaceae	dirty drain	1.9185574305325787e-4
DD1_ita_i	Anaerovoracaceae	dirty drain	1.5614879692464807e-4
DD1_ita_i	Anaplasmataceae	dirty drain	1.625052966224656e-5
DD1_ita_i	Anoxybacillaceae	dirty drain	2.3386391496926936e-4
DD1_ita_i	Anthocerotibacteraceae	dirty drain	1.2712999395635063e-6
DD1_ita_i	Aphanizomenonaceae	dirty drain	1.326573849979311e-5
DD1_ita_i	Aphanothecaceae	dirty drain	1.0004577785260636e-5
DD1_ita_i	Aquaspirillaceae	dirty drain	1.7389172216812133e-4
DD1_ita_i	Aquificaceae	dirty drain	4.256091102016956e-6
DD1_ita_i	Archangiaceae	dirty drain	9.158886955898827e-5
DD1_ita_i	Arcobacteraceae	dirty drain	0.03425108660216791
DD1_ita_i	Aristaeellaceae	dirty drain	1.6858542676820412e-5
DD1_ita_i	Atopobiaceae	dirty drain	7.240882264470405e-5
DD1_ita_i	Atribacteraceae	dirty drain	9.949303874844832e-7
DD1_ita_i	Aurantibacillaceae	dirty drain	4.123433717019025e-5
DD1_ita_i	Aurantimonadaceae	dirty drain	2.344719279838432e-4
DD1_ita_i	Azonexaceae	dirty drain	6.648898683917138e-4
DD1_ita_i	Azospirillaceae	dirty drain	2.777513998394182e-4
DD1_ita_i	Bacillaceae	dirty drain	0.001256375983751239
DD1_ita_i	Bacillales Family X. Incertae Sedis	dirty drain	3.2058868041166683e-6
DD1_ita_i	Bacteriovoracaceae	dirty drain	1.219895202876808e-4
DD1_ita_i	Bacteroidaceae	dirty drain	0.0013181722155961087
DD1_ita_i	Baekduiaceae	dirty drain	4.460604570555433e-5
DD1_ita_i	Barnesiellaceae	dirty drain	1.243110245251446e-4
DD1_ita_i	Bartonellaceae	dirty drain	3.5817493949441394e-5
DD1_ita_i	Beijerinckiaceae	dirty drain	5.986164498031641e-5
DD1_ita_i	Bernardetiaceae	dirty drain	1.7521829601810065e-4
DD1_ita_i	Beutenbergiaceae	dirty drain	2.616114179980033e-4
DD1_ita_i	Bifidobacteriaceae	dirty drain	0.0012528937273950434
DD1_ita_i	Blastochloridaceae	dirty drain	3.1229759384929615e-5
DD1_ita_i	Blattabacteriaceae	dirty drain	6.085657536780089e-5
DD1_ita_i	Bogoriellaceae	dirty drain	7.270177436990783e-4
DD1_ita_i	Borreliaceae	dirty drain	1.6305803572662364e-5
DD1_ita_i	Boseaceae	dirty drain	0.0015098068630077033
DD1_ita_i	Brachyspiraceae	dirty drain	2.879770732663421e-5
DD1_ita_i	Bradymonadaceae	dirty drain	2.4762711866280473e-5
DD1_ita_i	Brevibacteriaceae	dirty drain	0.0036884833159570585
DD1_ita_i	Breznakiellaceae	dirty drain	6.4670475186491405e-6
DD1_ita_i	Brucellaceae	dirty drain	0.0010944787001433475
DD1_ita_i	Bruguierivoracaceae	dirty drain	1.2326082022724432e-5
DD1_ita_i	Bryobacteraceae	dirty drain	1.2049712470645407e-5
DD1_ita_i	Budviciaceae	dirty drain	9.5623865019342e-6
DD1_ita_i	Burkholderiaceae	dirty drain	0.002267004161793811
DD1_ita_i	Butyricicoccaceae	dirty drain	4.2395089288922145e-5
DD1_ita_i	Caedimonadaceae	dirty drain	1.8240390437215525e-6
DD1_ita_i	Caldicellulosiruptoraceae	dirty drain	2.116990768925317e-5
DD1_ita_i	Caldilineaceae	dirty drain	6.743417070728164e-6
DD1_ita_i	Caldisericaceae	dirty drain	2.3215042374637943e-6
DD1_ita_i	Calditerrivibrionaceae	dirty drain	2.3215042374637943e-6
DD1_ita_i	Calditrichaceae	dirty drain	3.979721549937933e-6
DD1_ita_i	Calotrichaceae	dirty drain	1.2768273306050868e-5
DD1_ita_i	Caminicellaceae	dirty drain	1.542142100600949e-5
DD1_ita_i	Campylobacteraceae	dirty drain	1.4183285412695465e-4
DD1_ita_i	Candidatus Absconditicoccaceae	dirty drain	7.738347458212648e-7
DD1_ita_i	Candidatus Azoamicaceae	dirty drain	4.42191283326437e-7
DD1_ita_i	Candidatus Babeliaceae	dirty drain	1.1054782083160926e-6
DD1_ita_i	Candidatus Bipolaricaulaceae	dirty drain	1.8793129541373571e-6
DD1_ita_i	Candidatus Brocadiaceae	dirty drain	3.924447639522129e-6
DD1_ita_i	Candidatus Chazhemtobacteraceae	dirty drain	3.869173729106324e-7
DD1_ita_i	Candidatus Chloroheliaceae	dirty drain	1.4371216708109201e-6
DD1_ita_i	Candidatus Chromulinivoraceae	dirty drain	9.396564770686786e-7
DD1_ita_i	Candidatus Cloacimonadaceae	dirty drain	2.3215042374637943e-6
DD1_ita_i	Candidatus Comchoanobacteraceae	dirty drain	3.869173729106324e-7
DD1_ita_i	Candidatus Competibacteraceae	dirty drain	1.6582173124741387e-7
DD1_ita_i	Candidatus Deianiraeaceae	dirty drain	2.7636955207902314e-7
DD1_ita_i	Candidatus Desulfofervidaceae	dirty drain	7.185608354054601e-7
DD1_ita_i	Candidatus Hepatoplasmataceae	dirty drain	1.2160260291477018e-6
DD1_ita_i	Candidatus Izemoplasmataceae	dirty drain	1.7134912228899433e-6
DD1_ita_i	Candidatus Korobacteraceae	dirty drain	3.2058868041166683e-6
DD1_ita_i	Candidatus Lucifugimonadaceae	dirty drain	7.738347458212648e-7
DD1_ita_i	Candidatus Midichloriaceae	dirty drain	3.2058868041166683e-6
DD1_ita_i	Candidatus Nanopelagicaceae	dirty drain	9.894029964429028e-6
DD1_ita_i	Candidatus Nanosynbacteraceae	dirty drain	4.112378934935864e-5
DD1_ita_i	Candidatus Paracaedibacteraceae	dirty drain	1.4371216708109201e-6
DD1_ita_i	Candidatus Pelagibacteraceae	dirty drain	7.185608354054601e-6
DD1_ita_i	Candidatus Promineifilaceae	dirty drain	1.160752118731897e-5
DD1_ita_i	Candidatus Puniceispirillaceae	dirty drain	1.0502042979002878e-6
DD1_ita_i	Candidatus Rhabdochlamydiaceae	dirty drain	1.7134912228899435e-6
DD1_ita_i	Candidatus Saccharimonadaceae	dirty drain	2.4762711866280473e-5
DD1_ita_i	Candidatus Uabimicrobiaceae	dirty drain	3.869173729106324e-6
DD1_ita_i	Capillimicrobiaceae	dirty drain	2.0174977301768687e-5
DD1_ita_i	Capsulimonadaceae	dirty drain	5.029925847838221e-6
DD1_ita_i	Carbonactinosporaceae	dirty drain	0
DD1_ita_i	Cardiobacteriaceae	dirty drain	1.9898607749689663e-5
DD1_ita_i	Carnobacteriaceae	dirty drain	0.01311605675038711
DD1_ita_i	Caryophanaceae	dirty drain	0.00111012121679102
DD1_ita_i	Casimicrobiaceae	dirty drain	1.6747994855988803e-5
DD1_ita_i	Catalimonadaceae	dirty drain	2.089353813717415e-5
DD1_ita_i	Catenulisporaceae	dirty drain	3.836009382856841e-5
DD1_ita_i	Caulobacteraceae	dirty drain	0.028142711488206924
DD1_ita_i	Celerinatantimonadaceae	dirty drain	4.643008474927589e-6
DD1_ita_i	Cellulomonadaceae	dirty drain	0.001695471928094391
DD1_ita_i	Cellulosilyticaceae	dirty drain	8.954373487360348e-6
DD1_ita_i	Cellvibrionaceae	dirty drain	7.113752270514054e-5
DD1_ita_i	Cerasicoccaceae	dirty drain	5.029925847838221e-6
DD1_ita_i	Chamaesiphonaceae	dirty drain	1.3818477603951155e-6
DD1_ita_i	Chelatococcaceae	dirty drain	3.34407158015618e-5
DD1_ita_i	Chitinibacteraceae	dirty drain	1.6941453542444117e-4
DD1_ita_i	Chitinophagaceae	dirty drain	3.9858016800836714e-4
DD1_ita_i	Chlamydiaceae	dirty drain	7.738347458212648e-6
DD1_ita_i	Chlorobiaceae	dirty drain	4.051577633478479e-5
DD1_ita_i	Chloroflexaceae	dirty drain	4.311365012432761e-6
DD1_ita_i	Chloroherpetonaceae	dirty drain	3.1506128937008635e-6
DD1_ita_i	Christensenellaceae	dirty drain	8.291086562370694e-6
DD1_ita_i	Chromatiaceae	dirty drain	0.007248399516286956
DD1_ita_i	Chromobacteriaceae	dirty drain	5.060326498566914e-4
DD1_ita_i	Chroococcaceae	dirty drain	4.6982823853433934e-6
DD1_ita_i	Chroococcidiopsidaceae	dirty drain	3.5928041770273007e-6
DD1_ita_i	Chrysiogenaceae	dirty drain	9.838756054013224e-6
DD1_ita_i	Chthonomonadaceae	dirty drain	1.1607521187318972e-6
DD1_ita_i	Clostridiaceae	dirty drain	0.03612100299153458
DD1_ita_i	Clostridiales Family XVI. Incertae Sedis	dirty drain	8.12526483112328e-6
DD1_ita_i	Clostridiales Family XVII. Incertae Sedis	dirty drain	1.6084707930999145e-5
DD1_ita_i	Cohaesibacteraceae	dirty drain	8.407161774243883e-5
DD1_ita_i	Coleofasciculaceae	dirty drain	1.7134912228899433e-6
DD1_ita_i	Colwelliaceae	dirty drain	5.521863650538882e-5
DD1_ita_i	Comamonadaceae	dirty drain	0.14513994746104267
DD1_ita_i	Conexibacteraceae	dirty drain	6.030383626364284e-5
DD1_ita_i	Coprobacillaceae	dirty drain	1.445965496477449e-4
DD1_ita_i	Coprothermobacteraceae	dirty drain	2.045134685384771e-6
DD1_ita_i	Coraliomargaritaceae	dirty drain	8.456908293618109e-6
DD1_ita_i	Coriobacteriaceae	dirty drain	8.672476544239745e-5
DD1_ita_i	Corynebacteriaceae	dirty drain	0.048491138320860404
DD1_ita_i	Coxiellaceae	dirty drain	1.79640208851365e-5
DD1_ita_i	Criblamydiaceae	dirty drain	1.6582173124741387e-7
DD1_ita_i	Crocinitomicaceae	dirty drain	1.0037742131510119e-4
DD1_ita_i	Cyclobacteriaceae	dirty drain	1.7262042222855785e-4
DD1_ita_i	Cyclonatronaceae	dirty drain	8.069990920707475e-6
DD1_ita_i	Cytophagaceae	dirty drain	1.3077807204379374e-4
DD1_ita_i	Deferribacteraceae	dirty drain	1.9898607749689663e-6
DD1_ita_i	Defluviitaleaceae	dirty drain	2.619983353709139e-5
DD1_ita_i	Dehalococcoidaceae	dirty drain	5.123891495545089e-5
DD1_ita_i	Deinococcaceae	dirty drain	0.0035806439167358236
DD1_ita_i	Demequinaceae	dirty drain	1.653242660536716e-4
DD1_ita_i	Dermabacteraceae	dirty drain	0.0021373315679583333
DD1_ita_i	Dermacoccaceae	dirty drain	3.478939921570743e-4
DD1_ita_i	Dermatophilaceae	dirty drain	1.243110245251446e-4
DD1_ita_i	Dermocarpellaceae	dirty drain	1.6582173124741387e-6
DD1_ita_i	Desulfallaceae	dirty drain	6.356499697817532e-6
DD1_ita_i	Desulfarculaceae	dirty drain	1.0612590799834488e-5
DD1_ita_i	Desulfatibacillaceae	dirty drain	3.4822563561956915e-6
DD1_ita_i	Desulfitobacteriaceae	dirty drain	4.0864001970404356e-4
DD1_ita_i	Desulfobaccaceae	dirty drain	8.84382566652874e-7
DD1_ita_i	Desulfobacteraceae	dirty drain	2.5481272701685932e-5
DD1_ita_i	Desulfobulbaceae	dirty drain	7.777039195503711e-5
DD1_ita_i	Desulfocapsaceae	dirty drain	1.542142100600949e-5
DD1_ita_i	Desulfococcaceae	dirty drain	1.1054782083160924e-5
DD1_ita_i	Desulfohalobiaceae	dirty drain	2.653147699958622e-6
DD1_ita_i	Desulfolunaceae	dirty drain	3.537530266611496e-6
DD1_ita_i	Desulfomicrobiaceae	dirty drain	1.1800979873774287e-4
DD1_ita_i	Desulfomonilaceae	dirty drain	2.98479116245345e-6
DD1_ita_i	Desulfosarcinaceae	dirty drain	2.7471133476654898e-5
DD1_ita_i	Desulfosudaceae	dirty drain	2.653147699958622e-6
DD1_ita_i	Desulfotomaculaceae	dirty drain	3.70335199785891e-6
DD1_ita_i	Desulfovibrionaceae	dirty drain	0.001995111796458468
DD1_ita_i	Desulfurobacteriaceae	dirty drain	1.5476694916425293e-6
DD1_ita_i	Desulfuromonadaceae	dirty drain	3.4822563561956914e-5
DD1_ita_i	Dethiobacteraceae	dirty drain	2.045134685384771e-6
DD1_ita_i	Dethiosulfovibrionaceae	dirty drain	1.4094847156030179e-5
DD1_ita_i	Devosiaceae	dirty drain	9.252299864501536e-4
DD1_ita_i	Dictyoglomaceae	dirty drain	2.8742433416218403e-6
DD1_ita_i	Dietziaceae	dirty drain	0.023614672746944208
DD1_ita_i	Dissulfurispiraceae	dirty drain	9.396564770686786e-7
DD1_ita_i	Dongiaceae	dirty drain	3.46567418307095e-5
DD1_ita_i	Dysgonomonadaceae	dirty drain	0.0023403526409155836
DD1_ita_i	Ectothiorhodospiraceae	dirty drain	1.3602909353329517e-4
DD1_ita_i	Eggerthellaceae	dirty drain	3.2760846703447404e-4
DD1_ita_i	Egibacteraceae	dirty drain	1.3707929783119547e-5
DD1_ita_i	Egicoccaceae	dirty drain	1.7134912228899433e-5
DD1_ita_i	Elioraeaceae	dirty drain	1.017039951650805e-5
DD1_ita_i	Elusimicrobiaceae	dirty drain	7.185608354054601e-7
DD1_ita_i	Emcibacteraceae	dirty drain	1.7079638318483628e-5
DD1_ita_i	Endomicrobiaceae	dirty drain	2.2662303270479895e-6
DD1_ita_i	Endozoicomonadaceae	dirty drain	2.1114633778837366e-5
DD1_ita_i	Enterobacteriaceae	dirty drain	0.0013527736835164024
DD1_ita_i	Enterococcaceae	dirty drain	8.809555842070942e-4
DD1_ita_i	Entomoplasmataceae	dirty drain	7.019786622807187e-6
DD1_ita_i	Erwiniaceae	dirty drain	2.3093439771723173e-4
DD1_ita_i	Erysipelotrichaceae	dirty drain	4.975757415630732e-4
DD1_ita_i	Erythrobacteraceae	dirty drain	4.988470415026367e-4
DD1_ita_i	Eubacteriaceae	dirty drain	3.358995535968447e-4
DD1_ita_i	Eubacteriales Family XIII. Incertae Sedis	dirty drain	2.1833194614242828e-5
DD1_ita_i	Euzebyaceae	dirty drain	1.7908746974720697e-5
DD1_ita_i	Fastidiosibacteraceae	dirty drain	3.5928041770273007e-6
DD1_ita_i	Ferrimonadaceae	dirty drain	2.2275385897569263e-5
DD1_ita_i	Ferrovaceae	dirty drain	6.743417070728164e-6
DD1_ita_i	Fervidobacteriaceae	dirty drain	1.1646212924610034e-4
DD1_ita_i	Fibrobacteraceae	dirty drain	4.532460654095979e-6
DD1_ita_i	Filifactoraceae	dirty drain	0.002621696844932029
DD1_ita_i	Fimbriimonadaceae	dirty drain	2.1004085958005755e-6
DD1_ita_i	Flammeovirgaceae	dirty drain	4.880686289715548e-5
DD1_ita_i	Flavobacteriaceae	dirty drain	0.041645298694131756
DD1_ita_i	Flectobacillaceae	dirty drain	1.7411281780978457e-5
DD1_ita_i	Flexistipitaceae	dirty drain	1.768765133305748e-6
DD1_ita_i	Fluviibacteraceae	dirty drain	8.069990920707475e-6
DD1_ita_i	Fontisphaeraceae	dirty drain	8.01471701029167e-6
DD1_ita_i	Francisellaceae	dirty drain	2.0174977301768687e-5
DD1_ita_i	Frankiaceae	dirty drain	1.2116041163144373e-4
DD1_ita_i	Fulvivirgaceae	dirty drain	3.9244476395221285e-5
DD1_ita_i	Fusobacteriaceae	dirty drain	6.840146413955822e-4
DD1_ita_i	Gallaecimonadaceae	dirty drain	1.8572033899710355e-5
DD1_ita_i	Gallionellaceae	dirty drain	5.2620762715846e-5
DD1_ita_i	Geitlerinemataceae	dirty drain	7.572525726965233e-6
DD1_ita_i	Gemellaceae	dirty drain	3.355126362239341e-5
DD1_ita_i	Geminicoccaceae	dirty drain	4.4771867436801745e-5
DD1_ita_i	Geminocystaceae	dirty drain	2.365723365796438e-5
DD1_ita_i	Gemmataceae	dirty drain	5.919835805532675e-5
DD1_ita_i	Gemmatimonadaceae	dirty drain	3.6757150426510075e-5
DD1_ita_i	Geoalkalibacteraceae	dirty drain	1.1939164649813798e-5
DD1_ita_i	Geobacteraceae	dirty drain	7.788093977586872e-5
DD1_ita_i	Geochordaceae	dirty drain	1.1165329903992534e-5
DD1_ita_i	Geodermatophilaceae	dirty drain	2.0749825970093054e-4
DD1_ita_i	Geopsychrobacteraceae	dirty drain	1.4371216708109201e-6
