sample_id	sample_coverm	Contig_name	Mean coverm	Trimmed Mean coverm	Variance coverm	RPKM coverm	Covered Bases coverm	Length coverm	Read Count coverm	Reads per base coverm	total_rpkm coverm	TPM coverm
DS4_ita_i	SRR33841022.fna/SRR33841022_1.clean.fastq.gz	DS4_ita_i_NODE_107166_length_1187_cov_3.193463	5.376085	5.3764706	2.5707781	0.47990862	1187	1187	42	0.035383318	796514.9433501008	0.6025105040484603
DS4_ita_i	SRR33841022.fna/SRR33841022_1.clean.fastq.gz	DS4_ita_i_NODE_107224_length_1186_cov_23.636605	24.44112	22.748394	333.67673	2.344386	1186	1186	205	0.17284991	796514.9433501008	2.943304478557092
DS4_ita_i	SRR33841022.fna/SRR33841022_1.clean.fastq.gz	DS4_ita_i_NODE_108076_length_1180_cov_4.353778	7.198058	7.1648707	7.6827965	0.5976973	1180	1180	52	0.044067796	796514.9433501008	0.7503905670446256
DS4_ita_i	SRR33841022.fna/SRR33841022_1.clean.fastq.gz	DS4_ita_i_NODE_110512_length_1162_cov_8.728997	14.459486	14.557017	36.715458	1.167223	1091	1162	100	0.08605852	796514.9433501008	1.4654125572217391
DS4_ita_i	SRR33841022.fna/SRR33841022_1.clean.fastq.gz	DS4_ita_i_NODE_113318_length_1142_cov_2.797608	4.715726	4.635347	7.685	0.39192936	1142	1142	33	0.028896673	796514.9433501008	0.4920552505287162
DS4_ita_i	SRR33841022.fna/SRR33841022_1.clean.fastq.gz	DS4_ita_i_NODE_120468_length_1094_cov_14.234841	14.119703	14.122353	20.987776	1.1529902	1094	1094	93	0.08500914	796514.9433501008	1.4475437148116554
DS4_ita_i	SRR33841022.fna/SRR33841022_1.clean.fastq.gz	DS4_ita_i_NODE_125214_length_1065_cov_4.114851	7.731148	7.659394	12.857616	0.64950204	1065	1065	51	0.047887325	796514.9433501008	0.8154298239129424
DS4_ita_i	SRR33841022.fna/SRR33841022_1.clean.fastq.gz	DS4_ita_i_NODE_128343_length_1047_cov_2.758065	4.458194	4.5105066	3.1614761	0.38862842	1047	1047	30	0.028653296	796514.9433501008	0.48791102193946145
DS4_ita_i	SRR33841022.fna/SRR33841022_1.clean.fastq.gz	DS4_ita_i_NODE_152548_length_929_cov_6.207094	10.309371	10.328591	5.2062254	0.8467832	929	929	58	0.062432725	796514.9433501008	1.0631102493048952
DS4_ita_i	SRR33841022.fna/SRR33841022_1.clean.fastq.gz	DS4_ita_i_NODE_153962_length_923_cov_12.258065	6.958603	6.860832	9.21072	0.60247934	923	923	41	0.04442037	796514.9433501008	0.7563942711055778
DS4_ita_i	SRR33841022.fna/SRR33841022_1.clean.fastq.gz	DS4_ita_i_NODE_165062_length_879_cov_8.044903	12.617284	12.558599	12.492064	1.0801128	879	879	70	0.07963595	796514.9433501008	1.3560483817881699
DS4_ita_i	SRR33841022.fna/SRR33841022_1.clean.fastq.gz	DS4_ita_i_NODE_173057_length_850_cov_74.430189	116.63143	117.10953	222.46191	9.797367	850	850	614	0.7223529	796514.9433501008	12.300292771398336
DS4_ita_i	SRR33841022.fna/SRR33841022_1.clean.fastq.gz	DS4_ita_i_NODE_173060_length_850_cov_43.994969	66.43714	67.2873	221.89163	5.552905	850	850	348	0.40941176	796514.9433501008	6.971501346408854
DS4_ita_i	SRR33841022.fna/SRR33841022_1.clean.fastq.gz	DS4_ita_i_NODE_173352_length_849_cov_23.385390	35.86695	36.068146	25.321812	2.9874034	849	849	187	0.22025913	796514.9433501008	3.750593036503666
DS4_ita_i	SRR33841022.fna/SRR33841022_1.clean.fastq.gz	DS4_ita_i_NODE_173631_length_848_cov_45.853720	67.726364	68.05397	54.566357000000004	5.805916	848	848	363	0.42806605	796514.9433501008	7.289148870930929
DS4_ita_i	SRR33841022.fna/SRR33841022_1.clean.fastq.gz	DS4_ita_i_NODE_190818_length_794_cov_3.036536	4.6413045	4.510345	8.049987	0.42705074	794	794	25	0.031486146	796514.9433501008	0.5361490623187138
DS3_ita_i	SRR33841023.fna/SRR33841023_1.clean.fastq.gz	DS3_ita_i_NODE_1_length_771276_cov_53.529864	83.894585	83.68887	236.69489	7.924227	771276	771276	431755	0.5597931	822701.4412394845	9.631959545447417
DS3_ita_i	SRR33841023.fna/SRR33841023_1.clean.fastq.gz	DS3_ita_i_NODE_14_length_110469_cov_18.564584	28.441057	28.359676	50.54334	2.6849434	110469	110469	20953	0.18967313	822701.4412394845	3.26356958358412
DS3_ita_i	SRR33841023.fna/SRR33841023_1.clean.fastq.gz	DS3_ita_i_NODE_202_length_44353_cov_11.741749	18.538357	18.368021	34.48948	1.7493074	44353	44353	5481	0.12357676	822701.4412394845	2.126296749115315
DS3_ita_i	SRR33841023.fna/SRR33841023_1.clean.fastq.gz	DS3_ita_i_NODE_815_length_24863_cov_16.872662	26.506332	26.173403	63.124756	2.4943023	24863	24863	4381	0.1762056	822701.4412394845	3.0318438439126556
DS3_ita_i	SRR33841023.fna/SRR33841023_1.clean.fastq.gz	DS3_ita_i_NODE_2680_length_14467_cov_21.340827	34.46546	34.63172	125.46675	3.2407176	14448	14467	3312	0.22893482	822701.4412394845	3.939117445956488
DS3_ita_i	SRR33841023.fna/SRR33841023_1.clean.fastq.gz	DS3_ita_i_NODE_6452_length_8569_cov_6.679587	10.7704	10.608788	21.907482	1.006043	8569	8569	609	0.071070135	822701.4412394845	1.222853090526124
DS3_ita_i	SRR33841023.fna/SRR33841023_1.clean.fastq.gz	DS3_ita_i_NODE_9416_length_6712_cov_8.230735	13.061872	12.69404	29.329199	1.2168952	6712	6712	577	0.08596543	822701.4412394845	1.4791455794299107
DS3_ita_i	SRR33841023.fna/SRR33841023_1.clean.fastq.gz	DS3_ita_i_NODE_10679_length_6194_cov_4.547320	7.0967903	6.945037	9.27294	0.658189	6183	6194	288	0.04649661	822701.4412394845	0.8000338482552923
DS3_ita_i	SRR33841023.fna/SRR33841023_1.clean.fastq.gz	DS3_ita_i_NODE_11434_length_5926_cov_8.583887	13.086911	13.003077	37.336506	1.2230315	5892	5926	512	0.08639892	822701.4412394845	1.4866042998020974
DS3_ita_i	SRR33841023.fna/SRR33841023_1.clean.fastq.gz	DS3_ita_i_NODE_13708_length_5264_cov_26.545210	38.466564	38.50782	78.10576	3.6034482	5264	5264	1340	0.25455928	822701.4412394845	4.380019311223077
DS3_ita_i	SRR33841023.fna/SRR33841023_1.clean.fastq.gz	DS3_ita_i_NODE_14681_length_5018_cov_8.455571	14.07272	14.117298	34.62631	1.3004678	5018	5018	461	0.09186927	822701.4412394845	1.5807287246764894
